time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1685809378.029727798,6.25,29.4375,5.25,27.8125,5.5,27.875
1685809378.061636555,6.25,29.4375,5,27.8125,5.5,27.875
1685809378.094255307,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.126312063,6.25,29.4375,5,27.8125,5.75,27.8125
1685809378.158078821,6.25,29.4375,5,27.8125,5.75,27.8125
1685809378.190433575,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.221449339,6.25,29.4375,-1000,-1000,5.5,27.875
1685809378.254801085,6.25,29.4375,-1000,-1000,5.5,27.875
1685809378.286285845,6.25,29.4375,-1000,-1000,5.5,27.875
1685809378.317730606,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.350336357,6.25,29.4375,5,27.8125,5.75,27.8125
1685809378.382354114,6.25,29.4375,5,27.8125,5.75,27.8125
1685809378.413656875,6.25,29.375,5,27.8125,5.75,27.875
1685809378.445681632,6.25,29.375,5.25,27.8125,5.75,27.875
1685809378.478188384,6.25,29.4375,5.25,27.8125,5.75,27.875
1685809378.51030314,6.25,29.4375,5.25,27.8125,5.75,27.875
1685809378.541976899,6.25,29.4375,5.25,27.8125,5.25,27.875
1685809378.573951655,6.25,29.4375,5,27.8125,5.25,27.875
1685809378.605522415,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.638398165,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.669890925,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.701777682,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.73352844,6,29.4375,5,27.8125,5.75,27.875
1685809378.76636919,6,29.4375,5,27.8125,5.5,27.875
1685809378.79787095,6,29.4375,4.75,27.8125,5.5,27.875
1685809378.829782708,6,29.4375,4.75,27.8125,5.25,27.875
1685809378.862005462,6,29.4375,4.75,27.8125,5.25,27.875
1685809378.89388322,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.925428979,6.25,29.4375,5,27.8125,5.75,27.875
1685809378.958043731,6,29.4375,5,27.8125,5.75,27.875
1685809378.990355485,6,29.4375,5,27.8125,5.75,27.875
1685809379.022407241,6,29.4375,4.75,27.8125,5.75,27.875
1685809379.053954001,6,29.4375,4.75,27.8125,5.75,27.875
1685809379.08550076,6,29.4375,4.75,27.8125,5.75,27.875
1685809379.118136512,6.25,29.4375,4.75,27.8125,6,27.875
1685809379.150071269,6.25,29.4375,4.75,27.8125,6,27.8125
1685809379.181551029,6.5,29.4375,5,27.8125,5.75,27.8125
1685809379.213566785,6.5,29.4375,5,27.8125,5.75,27.8125
1685809379.24569054,6.75,29.4375,5,27.8125,5.75,27.875
1685809379.278309292,6.75,29.4375,5,27.8125,6,27.875
1685809379.309828052,6.75,29.4375,5,27.8125,6,27.875
1685809379.341790808,6.75,29.4375,5,27.8125,5.75,27.875
1685809379.37442256,6.75,29.4375,5,27.8125,5.75,27.875
1685809379.406272317,6.75,29.4375,5.5,27.8125,6,27.875
1685809379.437675078,6.75,29.4375,5.5,27.8125,6,27.875
1685809379.470367829,6.75,29.4375,5.5,27.8125,6,27.875
1685809379.501995588,6.75,29.4375,5.5,27.8125,5.75,27.875
1685809379.534408341,7,29.4375,5.5,27.8125,5.75,27.875
1685809379.565878101,7,29.4375,5.5,27.8125,5.75,27.875
1685809379.598356854,7,29.375,5.5,27.8125,5.75,27.875
1685809379.630289611,7,29.375,5.5,27.8125,5.75,27.875
1685809379.665021346,7,29.375,5.5,27.8125,5.75,27.875
1685809379.693592128,7,29.375,5.75,27.8125,5.75,27.875
1685809379.725567885,7,29.4375,5.75,27.8125,5.75,27.875
1685809379.758030637,7,29.4375,5.75,27.8125,5.75,27.875
1685809379.790362391,7,29.4375,5.5,27.8125,5.75,27.875
1685809379.821844151,7,29.4375,5.5,27.8125,5.75,27.875
1685809379.853971907,6.75,29.4375,5.5,27.8125,5.5,27.875
1685809379.885829664,6.75,29.375,5.5,27.8125,5.5,27.875
1685809379.918011419,6.75,29.375,5.5,27.8125,5.5,27.875
1685809379.950110174,6.75,29.375,5.5,27.8125,5.5,27.875
1685809379.982092931,6.75,29.375,5.5,27.8125,5.5,27.8125
1685809380.01367669,6.75,29.375,5.5,27.8125,5.5,27.8125
1685809380.045612447,6.75,29.375,5.5,27.8125,5.5,27.8125
1685809380.078134199,6.75,29.375,5.25,27.8125,5.25,27.8125
1685809380.110095955,6.75,29.4375,5.25,27.8125,5.25,27.8125
1685809380.150753645,6.75,29.4375,5.5,27.8125,5.5,27.8125
1685809380.173967468,6.75,29.375,5.5,27.8125,5.5,27.8125
1685809380.205501228,6.75,29.375,5.75,27.8125,5.5,27.875
1685809380.238359977,6.75,29.375,5.75,27.8125,5.5,27.875
1685809380.270081736,6.75,29.375,5.75,27.8125,5.5,27.875
1685809380.302076492,6.75,29.375,5.5,27.8125,5.5,27.875
1685809380.33385025,6.75,29.375,5.5,27.8125,5.5,27.875
1685809380.373457948,6.75,29.375,5.5,27.8125,5.25,27.8125
1685809380.397979761,6.75,29.4375,5.5,27.8125,5.25,27.8125
1685809380.429903517,7,29.4375,5.75,27.8125,5.25,27.8125
1685809380.461554276,7,29.4375,5.75,27.8125,5.75,27.8125
1685809380.49383103,7,29.375,5.75,27.8125,5.75,27.8125
1685809380.525425789,6.75,29.375,5.75,27.8125,5.75,27.8125
1685809380.558329539,6.75,29.375,5.75,27.8125,5.75,27.8125
1685809380.590156296,6.75,29.375,5.5,27.8125,5.75,27.875
1685809380.622301051,6.75,29.375,5.5,27.8125,5.75,27.875
1685809380.654363807,6.75,29.375,5.75,27.8125,5.75,27.8125
1685809380.686340563,6.75,29.375,5.75,27.8125,5.5,27.8125
1685809380.717993322,6.75,29.375,5.75,27.8125,5.5,27.875
1685809380.749609081,6.75,29.375,5.75,27.8125,5.75,27.875
1685809380.782340831,6.75,29.4375,5.75,27.8125,5.75,27.875
1685809380.814416587,6.75,29.4375,5.5,27.8125,5.75,27.875
1685809380.845873347,6.75,29.375,5.5,27.8125,5.75,27.875
1685809380.877793104,6.75,29.375,5.5,27.8125,5.75,27.875
1685809380.910296856,6.75,29.375,5.5,27.8125,5.75,27.875
1685809380.941930615,6.75,29.375,5.5,27.8125,5.75,27.875
1685809380.973508374,6.75,29.375,-1000,-1000,5.75,27.875
1685809381.00553813,6.75,29.375,-1000,-1000,5.75,27.875
1685809381.037719884,6.75,29.375,5.75,27.8125,5.75,27.875
1685809381.069630641,6.75,29.375,5.75,27.8125,5.75,27.875
1685809381.102141393,6.75,29.375,5.5,27.8125,5.75,27.875
1685809381.134103149,6.75,29.4375,5.5,27.8125,5.75,27.875
1685809381.166110905,7,29.4375,5.5,27.8125,5.75,27.8125
1685809381.198019662,7,29.4375,5.75,27.8125,5.5,27.8125
1685809381.229491422,7,29.4375,5.75,27.8125,5.5,27.875
1685809381.261499178,7,29.4375,5.75,27.8125,5.5,27.875
1685809381.293456934,7,29.375,5.75,27.8125,6,27.875
1685809381.325699688,7,29.375,5.75,27.8125,6,27.875
1685809381.35815144,7,29.375,5.75,27.8125,6,27.875
1685809381.390057197,7,29.375,5.75,27.8125,6,27.875
1685809381.421517957,7,29.375,5.75,27.8125,6,27.875
1685809381.453556713,7,29.375,5.75,27.8125,6,27.875
1685809381.487123457,7,29.375,5.75,27.8125,5.75,27.875
1685809381.517634224,7,29.375,5.75,27.8125,5.75,27.875
1685809381.550172976,7,29.375,5.75,27.8125,5.75,27.875
1685809381.582036733,7,29.375,5.75,27.8125,6,27.875
1685809381.613443493,7,29.375,5.75,27.8125,6,27.875
1685809381.64669324,7,29.375,5.75,27.8125,6,27.875
1685809381.678168,7,29.4375,5.75,27.8125,6,27.875
1685809381.710106756,7,29.4375,5.75,27.8125,5.75,27.875
1685809381.741576516,7,29.375,5.75,27.8125,5.75,27.875
1685809381.77382927,7,29.375,5.75,27.8125,5.75,27.875
1685809381.805941025,7,29.375,5.75,27.8125,6,27.875
1685809381.83809278,7,29.375,5.75,27.8125,6,27.875
1685809381.86956854,7,29.375,5.75,27.8125,6,27.875
1685809381.901446297,7,29.4375,5.75,27.8125,6,27.875
1685809381.934230047,7,29.4375,6,27.8125,6,27.875
1685809381.966182803,7,29.375,6,27.8125,6,27.875
1685809381.997736562,7,29.375,5.75,27.8125,6,27.875
1685809382.029653319,7,29.375,5.75,27.8125,6,27.875
1685809382.06219507,7,29.375,5.75,27.8125,6,27.875
1685809382.094095827,7,29.375,5.75,27.8125,6.25,27.875
1685809382.125639586,7,29.375,5.75,27.8125,6.25,27.875
1685809382.157547343,7,29.375,6,27.8125,6.25,27.875
1685809382.189960095,7,29.375,6,27.8125,6.25,27.875
1685809382.221610854,7.25,29.375,6.25,27.8125,6.25,27.875
1685809382.254525603,7.25,29.375,6.25,27.8125,6.25,27.875
1685809382.285456366,7.25,29.375,6,27.8125,6.25,27.875
1685809382.317513122,7.25,29.375,6,27.8125,6.25,27.875
1685809382.349938874,7.25,29.375,6,27.8125,6.25,27.875
1685809382.382067629,7.25,29.375,6,27.8125,6.25,27.875
1685809382.414096385,7.25,29.375,6,27.8125,6.25,27.875
1685809382.445768143,7.25,29.375,6,27.8125,6.25,27.875
1685809382.477692899,7.25,29.375,6,27.8125,6.25,27.875
1685809382.510228651,7.25,29.375,6,27.8125,6.25,27.875
1685809382.542223407,7.25,29.375,6,27.8125,6,27.875
1685809382.573505168,7.25,29.375,6,27.8125,6,27.875
1685809382.605744922,7.25,29.375,6,27.8125,6.25,27.875
1685809382.638270674,7.25,29.4375,6,27.8125,6.25,27.875
1685809382.669797433,7.25,29.4375,6,27.8125,6.25,27.875
1685809382.702243186,7.25,29.375,6,27.8125,6.25,27.875
1685809382.734211942,7.25,29.375,6,27.8125,6.25,27.875
1685809382.765782701,7.25,29.375,6,27.8125,6.25,27.875
1685809382.797454459,7.25,29.375,6,27.8125,6.25,27.875
1685809382.829972211,7.25,29.375,6,27.8125,6,27.875
1685809382.861868967,7.25,29.375,6,27.8125,6,27.875
1685809382.893535726,7.25,29.375,6,27.8125,6,27.875
1685809382.925584481,7.25,29.4375,6,27.8125,6.25,27.875
1685809382.957708236,7.5,29.4375,6.25,27.8125,6.25,27.875
1685809382.989529993,7.5,29.375,6.25,27.8125,6.25,27.875
1685809383.022003745,7.25,29.375,6,27.8125,6.25,27.875
1685809383.0541625,7.25,29.375,6,27.8125,6.25,27.875
1685809383.087834243,7.25,29.375,6,27.8125,6.25,27.875
1685809383.118358009,7.25,29.375,6,27.8125,6.25,27.875
1685809383.149798769,7.25,29.375,6,27.8125,6.25,27.875
1685809383.181751525,7.5,29.375,6.25,27.8125,6.25,27.875
1685809383.213427283,7.5,29.375,6.25,27.8125,6.25,27.875
1685809383.245517038,7.25,29.375,6,27.8125,6.25,27.875
1685809383.277960791,7.25,29.375,6,27.8125,6.25,27.875
1685809383.310261544,7.25,29.375,6,27.8125,6.25,27.8125
1685809383.342069301,7.5,29.375,6,27.8125,6.25,27.8125
1685809383.374019057,7.5,29.375,6,27.8125,6.25,27.8125
1685809383.405871814,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.438023568,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.469611327,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.501687082,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.534429832,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.565920592,7.25,29.375,6,27.8125,6.25,27.875
1685809383.598311344,7.25,29.375,6,27.8125,6.25,27.875
1685809383.629811104,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.662377855,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.69446261,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.72590137,7.25,29.375,-1000,-1000,6.25,27.875
1685809383.757844126,7.25,29.375,-1000,-1000,6.25,27.875
1685809383.789891881,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.821842637,7.25,29.375,6.25,27.8125,6.25,27.875
1685809383.853422396,7.25,29.375,6,27.8125,6.25,27.875
1685809383.886331145,7.25,29.375,6,27.8125,6.25,27.875
1685809383.917801904,7.5,29.375,6.5,27.8125,6.25,27.875
1685809383.949698661,7.5,29.375,6.5,27.8125,6.25,27.875
1685809383.982232412,7.5,29.375,6.5,27.8125,6.25,27.875
1685809384.014520166,7.5,29.375,6.5,27.8125,6.25,27.875
1685809384.046066925,7.5,29.375,6.5,27.8125,6.25,27.875
1685809384.077953681,7.5,29.375,6.25,27.8125,6.25,27.875
1685809384.10945944,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.14225819,7.5,29.375,6.25,27.8125,6.5,27.8125
1685809384.174247945,7.5,29.375,6.25,27.8125,6,27.8125
1685809384.206458699,7.5,29.375,6.5,27.8125,6,27.875
1685809384.237531462,7.5,29.375,6.5,27.8125,6.25,27.875
