time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691509893580,90.0,53.5,43.0,,1,0,0,0.0
1691509893672,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509893763,90.0,53.75,42.75,,1,0,0,0.400000005960465
1691509893855,90.0,53.5,43.0,,1,0,0,0.400000005960465
1691509893947,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894039,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894130,90.0,53.75,42.75,,1,0,0,0.400000005960465
1691509894221,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894312,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894405,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894496,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894588,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894680,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894772,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894863,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509894954,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895046,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895138,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895230,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895321,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895413,90.0,53.5,43.0,,1,0,0,0.400000005960465
1691509895504,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895597,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895689,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895781,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895872,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509895965,90.0,53.75,42.75,,1,0,0,0.400000005960465
1691509896057,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896148,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896240,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896331,90.0,53.5,43.0,,1,0,0,0.400000005960465
1691509896423,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896515,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896607,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896699,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896791,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896883,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509896974,90.0,53.75,42.75,,1,0,0,0.400000005960465
1691509897067,90.0,53.5,43.0,,1,0,0,0.400000005960465
1691509897158,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897249,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897341,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897432,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897524,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897616,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897708,90.0,53.75,42.75,,1,0,0,0.400000005960465
1691509897800,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897891,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509897983,90.0,53.75,43.0,,1,0,0,0.400000005960465
1691509898076,90.0,53.5,43.0,,1,0,0,0.400000005960465
