time,boilerTempC,groupheadTempC,heatLevel
1691003642476,35.0,33.5,0.5
1691003642567,35.0,33.5,0.5
1691003642658,35.0,33.5,0.5
1691003642750,35.0,33.5,0.5
1691003642841,35.0,33.5,0.5
1691003642932,35.0,33.5,0.5
1691003643025,35.0,33.5,0.5
1691003643116,35.0,33.5,0.5
1691003643209,35.0,33.5,0.5
1691003643301,35.0,33.5,0.5
1691003643393,35.0,33.5,0.5
1691003643484,35.0,33.5,0.5
1691003643575,35.0,33.5,0.5
1691003643667,35.0,33.5,0.5
1691003643760,35.0,33.5,0.5
1691003643851,35.0,33.5,0.5
1691003643942,35.0,33.5,0.5
1691003644034,35.0,33.5,0.5
1691003644126,35.0,33.5,0.5
1691003644217,35.0,33.5,0.5
1691003644310,35.0,33.5,0.5
1691003644401,35.0,33.5,0.5
1691003644493,35.0,33.5,0.5
1691003644584,35.0,33.5,0.5
1691003644675,35.0,33.5,0.5
1691003644767,35.0,33.5,0.5
1691003644858,35.0,33.5,0.5
1691003644950,35.0,33.5,0.5
1691003645041,35.0,33.5,0.5
1691003645133,35.0,33.5,0.5
1691003645225,35.0,33.5,0.5
1691003645316,35.0,33.5,0.5
1691003645409,35.0,33.5,0.5
1691003645500,35.0,33.5,0.5
1691003645592,35.0,33.5,0.5
1691003645684,35.0,33.5,0.5
1691003645776,35.0,33.5,0.5
1691003645867,35.0,33.5,0.5
1691003645958,35.0,33.5,0.5
1691003646049,35.0,33.5,0.5
1691003646140,35.0,33.5,0.5
1691003646231,35.0,33.5,0.5
1691003646323,35.0,33.5,0.5
1691003646414,35.0,33.5,0.5
1691003646506,35.0,33.5,0.5
1691003646598,35.0,33.5,0.5
1691003646690,35.0,33.5,0.5
1691003646782,35.0,33.5,0.5
1691003646873,35.0,33.5,0.5
1691003646964,35.0,33.5,0.5
1691003647055,35.0,33.5,0.5
1691003647148,35.0,33.5,0.5
1691003647240,35.0,33.5,0.5
1691003647332,35.0,33.5,0.5
1691003647424,35.0,33.5,0.5
1691003647515,35.0,33.5,0.5
1691003647606,35.0,33.5,0.5
1691003647699,35.0,33.5,0.5
1691003647790,35.0,33.5,0.5
1691003647882,35.0,33.5,0.5
1691003647974,35.0,33.5,0.5
1691003648066,35.0,33.5,0.5
1691003648157,35.0,33.5,0.5
1691003648250,35.0,33.5,0.5
1691003648341,35.0,33.5,0.5
1691003648433,35.0,33.5,0.5
1691003648525,35.0,33.5,0.5
1691003648616,35.0,33.5,0.5
1691003648708,35.0,33.5,0.5
1691003648801,35.0,33.5,0.5
1691003648892,35.0,33.5,0.5
1691003648984,35.0,33.5,0.5
1691003649075,35.0,33.5,0.5
1691003649167,35.0,33.5,0.5
1691003649259,35.0,33.5,0.5
1691003649350,35.0,33.5,0.5
1691003649442,35.0,33.5,0.5
1691003649534,35.0,33.5,0.5
1691003649626,35.0,33.5,0.5
1691003649717,35.0,33.5,0.5
1691003649809,35.0,33.5,0.5
1691003649902,35.0,33.5,0.5
1691003649994,35.0,33.5,0.5
1691003650085,35.0,33.5,0.5
1691003650176,35.0,33.5,0.5
1691003650269,35.0,33.5,0.5
1691003650361,35.0,33.5,0.5
1691003650453,35.0,33.5,0.5
1691003650545,35.0,33.5,0.5
1691003650636,35.0,33.5,0.5
1691003650729,35.0,33.5,0.5
1691003650821,35.0,33.5,0.5
1691003650913,35.0,33.5,0.5
1691003651005,35.0,33.5,0.5
1691003651096,35.0,33.5,0.5
1691003651188,35.0,33.5,0.5
1691003651280,35.0,33.5,0.5
1691003651373,35.0,33.5,0.5
1691003651465,35.0,33.5,0.5
1691003651556,35.0,33.5,0.5
1691003651647,35.0,33.5,0.5
1691003651740,35.0,33.5,0.5
1691003651832,35.0,33.5,0.5
1691003651924,35.0,33.5,0.5
1691003652015,35.0,33.5,0.5
1691003652108,35.0,33.5,0.5
1691003652200,35.0,33.5,0.5
1691003652291,35.0,33.5,0.5
1691003652383,35.0,33.5,0.5
1691003652474,35.0,33.5,0.5
1691003652565,35.0,33.5,0.5
1691003652658,35.0,33.5,0.5
1691003652750,35.0,33.5,0.5
1691003652842,35.0,33.5,0.5
1691003652933,35.0,33.5,0.5
1691003653025,35.0,33.5,0.5
1691003653116,35.0,33.5,0.5
1691003653208,35.0,33.5,0.5
1691003653301,35.0,33.5,0.5
1691003653392,35.0,33.5,0.5
1691003653483,35.0,33.5,0.5
1691003653575,35.0,33.5,0.5
1691003653666,35.0,33.5,0.5
1691003653757,35.0,33.5,0.5
1691003653849,35.0,33.5,0.5
1691003653940,35.0,33.5,0.5
1691003654031,35.0,33.5,0.5
1691003654123,35.0,33.5,0.5
1691003654215,35.0,33.5,0.5
1691003654306,35.0,33.5,0.5
1691003654398,35.0,33.5,0.5
1691003654491,35.0,33.5,0.5
1691003654583,35.0,33.5,0.5
1691003654675,35.0,33.5,0.5
1691003654766,35.0,33.5,0.5
1691003654858,35.0,33.5,0.5
1691003654949,35.0,33.5,0.5
1691003655041,35.25,33.5,0.5
1691003655133,35.0,33.5,0.5
1691003655226,35.0,33.5,0.5
1691003655318,35.0,33.5,0.5
1691003655409,35.0,33.5,0.5
1691003655501,35.25,33.5,0.5
1691003655592,35.25,33.5,0.5
1691003655685,35.0,33.5,0.5
1691003655776,35.25,33.5,0.5
1691003655868,35.25,33.5,0.5
1691003655960,35.25,33.5,0.5
1691003656053,35.0,33.5,0.5
1691003656145,35.0,33.5,0.5
1691003656236,35.25,33.5,0.5
1691003656328,35.25,33.5,0.5
1691003656420,35.25,33.5,0.5
1691003656511,35.25,33.5,0.5
1691003656603,35.25,33.5,0.5
1691003656695,35.25,33.5,0.5
1691003656786,35.25,33.5,0.5
1691003656877,35.25,33.5,0.5
1691003656969,35.25,33.5,0.5
1691003657060,35.25,33.5,0.5
1691003657151,35.25,33.5,0.5
1691003657243,35.25,33.5,0.5
1691003657335,35.25,33.5,0.5
1691003657427,35.25,33.5,0.5
1691003657518,35.25,33.5,0.5
1691003657610,35.25,33.5,0.5
1691003657702,35.25,33.5,0.5
1691003657794,35.25,33.5,0.5
1691003657885,35.25,33.5,0.5
1691003657977,35.25,33.5,0.5
1691003658068,35.25,33.5,0.5
1691003658160,35.25,33.5,0.5
1691003658252,35.25,33.5,0.5
1691003658344,35.25,33.5,0.5
1691003658436,35.25,33.5,0.5
1691003658528,35.25,33.5,0.5
1691003658619,35.25,33.5,0.5
1691003658711,35.25,33.5,0.5
1691003658804,35.25,33.5,0.5
1691003658896,35.25,33.5,0.5
1691003658987,35.25,33.5,0.5
1691003659079,35.25,33.5,0.5
1691003659170,35.25,33.5,0.5
1691003659262,35.25,33.5,0.5
1691003659354,35.25,33.5,0.5
1691003659445,35.25,33.5,0.5
1691003659536,35.5,33.5,0.5
1691003659629,35.25,33.5,0.5
1691003659721,35.25,33.5,0.5
1691003659813,35.5,33.5,0.5
1691003659905,35.25,33.5,0.5
1691003659996,35.5,33.5,0.5
1691003660088,35.5,33.5,0.5
1691003660181,35.5,33.5,0.5
1691003660273,35.5,33.5,0.5
1691003660365,35.5,33.5,0.5
1691003660457,35.5,33.5,0.5
1691003660548,35.5,33.5,0.5
1691003660640,35.5,33.5,0.5
1691003660732,35.5,33.5,0.5
1691003660824,35.5,33.5,0.5
1691003660915,35.5,33.5,0.5
1691003661007,35.5,33.5,0.5
1691003661099,35.5,33.5,0.5
1691003661191,35.5,33.5,0.5
1691003661282,35.5,33.5,0.5
1691003661374,35.5,33.5,0.5
1691003661466,35.5,33.5,0.5
1691003661557,35.5,33.5,0.5
1691003661650,35.5,33.5,0.5
1691003661742,35.5,33.5,0.5
1691003661833,35.5,33.5,0.5
1691003661925,35.5,33.5,0.5
1691003662016,35.5,33.5,0.5
1691003662111,35.5,33.5,0.0
1691003662202,35.5,33.5,0.0
1691003662295,35.5,33.5,0.0
1691003662387,35.5,33.5,0.0
1691003662478,35.5,33.5,0.0
1691003662570,35.75,33.5,0.0
1691003662662,35.5,33.5,0.0
1691003662754,35.5,33.5,0.0
1691003662846,35.75,33.5,0.0
1691003662937,35.5,33.5,0.0
1691003663030,35.5,33.5,0.0
1691003663122,35.75,33.5,0.0
1691003663214,35.5,33.5,0.0
1691003663306,35.75,33.5,0.0
1691003663398,35.75,33.5,0.0
1691003663490,35.75,33.5,0.0
1691003663582,35.75,33.5,0.0
1691003663674,35.75,33.5,0.0
1691003663766,35.75,33.5,0.0
1691003663857,35.75,33.5,0.0
1691003663948,35.75,33.5,0.0
1691003664040,35.75,33.5,0.0
1691003664132,35.75,33.5,0.0
1691003664224,35.75,33.5,0.0
1691003664315,35.75,33.5,0.0
1691003664406,35.75,33.5,0.0
1691003664497,35.75,33.5,0.0
1691003664588,35.75,33.5,0.0
1691003664680,35.75,33.5,0.0
1691003664772,35.75,33.5,0.0
1691003664863,35.75,33.5,0.0
1691003664954,35.75,33.5,0.0
1691003665045,35.75,33.5,0.0
1691003665138,35.75,33.5,0.0
1691003665230,35.75,33.5,0.0
1691003665322,35.75,33.5,0.0
1691003665414,35.75,33.5,0.0
1691003665506,35.75,33.5,0.0
1691003665597,35.75,33.5,0.0
1691003665688,35.75,33.5,0.0
1691003665781,35.75,33.5,0.0
1691003665873,35.75,33.5,0.0
1691003665965,35.75,33.5,0.0
1691003666056,35.75,33.5,0.0
1691003666148,35.75,33.5,0.0
1691003666240,35.75,33.5,0.0
1691003666332,35.75,33.5,0.0
1691003666424,35.75,33.5,0.0
1691003666515,35.75,33.5,0.0
1691003666607,35.75,33.5,0.0
1691003666698,35.75,33.5,0.0
1691003666790,35.75,33.5,0.0
1691003666882,35.75,33.5,0.0
1691003666974,35.75,33.5,0.0
1691003667066,35.75,33.5,0.0
1691003667157,35.75,33.5,0.0
1691003667248,36.0,33.5,0.0
1691003667340,35.75,33.5,0.0
1691003667431,36.0,33.5,0.0
1691003667523,36.0,33.5,0.0
1691003667614,36.0,33.5,0.0
1691003667705,36.0,33.5,0.0
1691003667796,36.0,33.5,0.0
1691003667888,36.0,33.5,0.0
1691003667980,36.0,33.5,0.0
1691003668072,36.0,33.5,0.0
1691003668165,36.0,33.5,0.0
1691003668257,36.0,33.5,0.0
1691003668348,36.0,33.5,0.0
1691003668441,36.0,33.5,0.0
1691003668532,36.0,33.5,0.0
1691003668624,36.0,33.5,0.0
1691003668715,36.0,33.5,0.0
1691003668807,36.0,33.5,0.0
1691003668898,36.0,33.5,0.0
1691003668990,36.0,33.5,0.0
1691003669081,36.0,33.5,0.0
1691003669173,36.0,33.5,0.0
1691003669264,36.0,33.5,0.0
1691003669356,36.0,33.5,0.0
1691003669449,36.0,33.5,0.0
1691003669541,36.0,33.5,0.0
1691003669633,36.0,33.5,0.0
1691003669725,36.0,33.5,0.0
1691003669817,36.0,33.5,0.0
1691003669908,36.25,33.5,0.0
1691003670001,36.25,33.5,0.0
1691003670092,36.0,33.5,0.0
1691003670184,36.25,33.5,0.0
1691003670275,36.25,33.5,0.0
1691003670367,36.25,33.5,0.0
1691003670458,36.25,33.5,0.0
1691003670550,36.25,33.5,0.0
1691003670642,36.25,33.5,0.0
1691003670734,36.25,33.5,0.0
1691003670825,36.25,33.5,0.0
1691003670916,36.25,33.5,0.0
1691003671007,36.25,33.5,0.0
1691003671100,36.25,33.5,0.0
1691003671191,36.25,33.5,0.0
1691003671282,36.25,33.5,0.0
1691003671375,36.25,33.5,0.0
1691003671466,36.25,33.5,0.0
1691003671558,36.25,33.5,0.0
1691003671650,36.25,33.5,0.0
1691003671742,36.25,33.5,0.0
1691003671833,36.25,33.5,0.0
1691003671924,36.25,33.5,0.0
1691003672016,36.5,33.5,0.0
1691003672108,36.25,33.5,0.0
1691003672200,36.25,33.5,0.0
1691003672292,36.5,33.5,0.0
1691003672384,36.5,33.5,0.0
1691003672475,36.5,33.5,0.0
1691003672566,36.5,33.5,0.0
1691003672659,36.25,33.5,0.0
1691003672750,36.5,33.5,0.0
1691003672843,36.5,33.5,0.0
1691003672935,36.5,33.5,0.0
1691003673026,36.5,33.5,0.0
1691003673119,36.5,33.5,0.0
1691003673211,36.5,33.5,0.0
1691003673303,36.5,33.5,0.0
1691003673395,36.5,33.5,0.0
1691003673486,36.5,33.5,0.0
1691003673578,36.75,33.5,0.0
1691003673670,36.5,33.5,0.0
1691003673762,36.5,33.5,0.0
1691003673854,36.5,33.5,0.0
1691003673946,36.5,33.5,0.0
1691003674037,36.5,33.5,0.0
1691003674128,36.5,33.5,0.0
1691003674221,36.5,33.5,0.0
1691003674312,36.75,33.5,0.0
1691003674405,36.75,33.5,0.0
1691003674496,36.75,33.5,0.0
1691003674587,36.75,33.5,0.0
1691003674678,36.75,33.5,0.0
1691003674769,36.75,33.5,0.0
1691003674860,36.75,33.5,0.0
1691003674951,36.75,33.5,0.0
1691003675043,36.75,33.5,0.0
1691003675135,36.75,33.5,0.0
1691003675226,36.75,33.5,0.0
1691003675318,36.75,33.5,0.0
1691003675410,36.75,33.5,0.0
1691003675502,36.75,33.5,0.0
1691003675593,36.75,33.5,0.0
1691003675685,36.75,33.5,0.0
1691003675777,36.75,33.5,0.0
1691003675869,36.75,33.5,0.0
1691003675960,36.75,33.5,0.0
1691003676052,36.75,33.5,0.0
1691003676144,36.75,33.5,0.0
1691003676235,36.75,33.5,0.0
1691003676328,36.75,33.5,0.0
1691003676419,36.75,33.5,0.0
1691003676512,37.0,33.5,0.0
1691003676604,37.0,33.5,0.0
1691003676696,37.0,33.5,0.0
1691003676787,37.0,33.5,0.0
1691003676879,37.0,33.5,0.0
1691003676971,37.0,33.5,0.0
1691003677063,37.0,33.5,0.0
1691003677155,37.0,33.5,0.0
1691003677247,37.0,33.5,0.0
1691003677338,37.0,33.5,0.0
1691003677430,37.0,33.5,0.0
1691003677522,37.0,33.5,0.0
1691003677614,37.0,33.5,0.0
1691003677705,37.0,33.5,0.0
1691003677796,37.0,33.5,0.0
1691003677888,37.0,33.5,0.0
1691003677980,37.0,33.5,0.0
1691003678072,37.0,33.5,0.0
1691003678163,37.0,33.5,0.0
1691003678255,37.0,33.5,0.0
1691003678346,37.0,33.5,0.0
1691003678438,37.25,33.5,0.0
1691003678531,37.0,33.5,0.0
1691003678623,37.25,33.5,0.0
1691003678714,37.25,33.5,0.0
1691003678807,37.25,33.5,0.0
1691003678898,37.25,33.5,0.0
1691003678989,37.25,33.5,0.0
1691003679081,37.25,33.5,0.0
1691003679173,37.25,33.5,0.0
1691003679265,37.25,33.5,0.0
1691003679356,37.25,33.5,0.0
1691003679448,37.25,33.5,0.0
1691003679541,37.25,33.5,0.0
1691003679633,37.25,33.5,0.0
1691003679725,37.25,33.5,0.0
1691003679816,37.25,33.5,0.0
1691003679908,37.25,33.5,0.0
1691003680000,37.5,33.5,0.0
1691003680091,37.25,33.5,0.0
1691003680183,37.25,33.5,0.0
1691003680275,37.25,33.5,0.0
1691003680366,37.5,33.5,0.0
1691003680459,37.25,33.5,0.0
1691003680550,37.5,33.5,0.0
1691003680642,37.5,33.5,0.0
1691003680734,37.5,33.5,0.0
1691003680826,37.5,33.5,0.0
1691003680918,37.5,33.5,0.0
1691003681009,37.5,33.5,0.0
1691003681101,37.5,33.5,0.0
1691003681193,37.5,33.5,0.0
1691003681285,37.5,33.5,0.0
1691003681376,37.5,33.5,0.0
1691003681468,37.5,33.5,0.0
1691003681561,37.5,33.5,0.0
1691003681653,37.5,33.5,0.0
1691003681745,37.5,33.5,0.0
1691003681836,37.5,33.5,0.0
1691003681929,37.5,33.5,0.0
1691003682020,37.5,33.5,0.0
1691003682113,37.5,33.5,0.0
1691003682205,37.5,33.5,0.0
1691003682296,37.5,33.5,0.0
1691003682389,37.75,33.5,0.0
1691003682481,37.75,33.5,0.0
1691003682572,37.75,33.5,0.0
1691003682664,37.75,33.5,0.0
1691003682755,37.75,33.5,0.0
1691003682848,37.75,33.5,0.0
1691003682940,37.75,33.5,0.0
1691003683031,37.75,33.5,0.0
1691003683122,37.75,33.5,0.0
1691003683214,37.75,33.5,0.0
1691003683305,37.75,33.5,0.0
1691003683397,37.75,33.5,0.0
1691003683490,37.75,33.5,0.0
1691003683581,37.75,33.5,0.0
1691003683672,37.75,33.5,0.0
1691003683765,37.75,33.5,0.0
1691003683856,37.75,33.5,0.0
1691003683947,37.75,33.5,0.0
1691003684039,37.75,33.5,0.0
1691003684132,38.0,33.5,0.0
1691003684224,38.0,33.5,0.0
1691003684316,37.75,33.5,0.0
1691003684407,38.0,33.5,0.0
1691003684499,38.0,33.5,0.0
1691003684591,38.0,33.5,0.0
1691003684683,38.0,33.5,0.0
1691003684775,38.0,33.5,0.0
1691003684867,38.0,33.5,0.0
1691003684959,38.0,33.5,0.0
1691003685051,38.0,33.5,0.0
1691003685142,38.0,33.5,0.0
1691003685235,38.0,33.5,0.0
1691003685326,38.0,33.5,0.0
1691003685418,38.0,33.5,0.0
1691003685510,38.0,33.5,0.0
1691003685602,38.0,33.5,0.0
1691003685694,38.0,33.5,0.0
1691003685786,38.0,33.5,0.0
1691003685877,38.0,33.5,0.0
1691003685970,38.0,33.5,0.0
1691003686062,38.25,33.5,0.0
1691003686154,38.25,33.5,0.0
1691003686246,38.25,33.5,0.0
1691003686337,38.0,33.5,0.0
1691003686428,38.25,33.5,0.0
1691003686519,38.25,33.5,0.0
1691003686612,38.25,33.5,0.0
1691003686703,38.25,33.5,0.0
1691003686794,38.25,33.5,0.0
1691003686886,38.25,33.5,0.0
1691003686978,38.25,33.5,0.0
1691003687070,38.25,33.5,0.0
1691003687161,38.25,33.5,0.0
1691003687252,38.25,33.5,0.0
1691003687344,38.25,33.5,0.0
1691003687435,38.25,33.5,0.0
1691003687527,38.5,33.5,0.0
1691003687618,38.25,33.5,0.0
1691003687710,38.25,33.5,0.0
1691003687801,38.25,33.5,0.0
1691003687893,38.5,33.5,0.0
1691003687985,38.5,33.5,0.0
1691003688076,38.25,33.5,0.0
1691003688167,38.25,33.5,0.0
1691003688258,38.5,33.5,0.0
1691003688350,38.5,33.5,0.0
1691003688442,38.5,33.5,0.0
1691003688533,38.5,33.5,0.0
1691003688624,38.5,33.5,0.0
1691003688716,38.5,33.5,0.0
1691003688807,38.5,33.5,0.0
1691003688900,38.5,33.5,0.0
1691003688992,38.5,33.5,0.0
1691003689083,38.5,33.5,0.0
1691003689175,38.5,33.5,0.0
1691003689266,38.5,33.5,0.0
1691003689357,38.5,33.5,0.0
1691003689449,38.5,33.5,0.0
1691003689541,38.5,33.5,0.0
1691003689633,38.5,33.5,0.0
1691003689725,38.75,33.5,0.0
1691003689816,38.5,33.5,0.0
1691003689909,38.75,33.5,0.0
1691003690000,38.75,33.5,0.0
1691003690091,38.75,33.5,0.0
1691003690182,38.5,33.5,0.0
1691003690274,38.75,33.5,0.0
1691003690365,38.75,33.5,0.0
1691003690456,38.75,33.5,0.0
1691003690547,38.75,33.5,0.0
1691003690638,38.75,33.5,0.0
1691003690730,38.75,33.5,0.0
1691003690821,38.75,33.5,0.0
1691003690913,38.75,33.5,0.0
1691003691005,38.75,33.5,0.0
1691003691097,38.75,33.5,0.0
1691003691190,38.75,33.5,0.0
1691003691282,38.75,33.5,0.0
1691003691374,38.75,33.5,0.0
1691003691465,38.75,33.5,0.0
1691003691557,38.75,33.5,0.0
1691003691649,38.75,33.5,0.0
1691003691742,39.0,33.5,0.0
1691003691833,38.75,33.5,0.0
1691003691924,38.75,33.5,0.0
1691003692015,38.75,33.5,0.0
1691003692108,38.75,33.5,0.0
1691003692200,39.0,33.5,0.0
1691003692292,39.0,33.5,0.0
1691003692384,39.0,33.5,0.0
1691003692475,38.75,33.5,0.0
1691003692566,39.0,33.5,0.0
1691003692658,39.0,33.5,0.0
1691003692751,39.0,33.5,0.0
1691003692843,39.0,33.5,0.0
1691003692935,39.0,33.5,0.0
1691003693026,39.0,33.5,0.0
1691003693117,39.0,33.5,0.0
1691003693208,39.0,33.5,0.0
1691003693300,39.0,33.5,0.0
1691003693392,39.0,33.5,0.0
1691003693483,39.0,33.5,0.0
1691003693575,39.0,33.5,0.0
1691003693666,39.0,33.5,0.0
1691003693758,39.0,33.5,0.0
1691003693849,39.25,33.5,0.0
1691003693941,39.0,33.5,0.0
1691003694033,39.0,33.5,0.0
1691003694125,39.25,33.5,0.0
1691003694218,39.0,33.5,0.0
1691003694310,39.25,33.5,0.0
1691003694401,39.25,33.5,0.0
1691003694492,39.25,33.5,0.0
1691003694584,39.25,33.5,0.0
1691003694676,39.25,33.5,0.0
1691003694767,39.25,33.5,0.0
1691003694858,39.25,33.5,0.0
1691003694950,39.25,33.5,0.0
1691003695042,39.25,33.5,0.0
1691003695133,39.25,33.5,0.0
1691003695225,39.25,33.5,0.0
1691003695317,39.25,33.5,0.0
1691003695409,39.25,33.5,0.0
1691003695501,39.25,33.5,0.0
1691003695593,39.25,33.5,0.0
1691003695685,39.25,33.5,0.0
1691003695776,39.25,33.5,0.0
1691003695867,39.5,33.5,0.0
1691003695959,39.5,33.5,0.0
1691003696051,39.25,33.5,0.0
1691003696143,39.5,33.5,0.0
1691003696235,39.5,33.5,0.0
1691003696326,39.5,33.5,0.0
1691003696417,39.5,33.5,0.0
1691003696509,39.5,33.5,0.0
1691003696602,39.5,33.5,0.0
1691003696693,39.5,33.5,0.0
1691003696784,39.5,33.5,0.0
1691003696875,39.5,33.5,0.0
1691003696967,39.5,33.5,0.0
1691003697058,39.5,33.5,0.0
1691003697150,39.5,33.5,0.0
1691003697242,39.5,33.5,0.0
1691003697334,39.5,33.5,0.0
1691003697426,39.5,33.5,0.0
1691003697517,39.5,33.5,0.0
1691003697609,39.5,33.5,0.0
1691003697702,39.5,33.5,0.0
1691003697794,39.5,33.5,0.0
1691003697886,39.75,33.5,0.0
1691003697978,39.5,33.5,0.0
1691003698070,39.5,33.5,0.0
1691003698162,39.5,33.5,0.0
1691003698254,39.5,33.5,0.0
1691003698345,39.5,33.5,0.0
1691003698436,39.5,33.5,0.0
1691003698528,39.5,33.5,0.0
1691003698621,39.5,33.5,0.0
1691003698713,39.5,33.5,0.0
1691003698805,39.5,33.5,0.0
1691003698896,39.75,33.5,0.0
1691003698987,39.75,33.5,0.0
1691003699080,39.5,33.5,0.0
1691003699172,39.75,33.5,0.0
1691003699264,39.75,33.5,0.0
1691003699355,39.75,33.5,0.0
1691003699447,39.75,33.5,0.0
1691003699538,39.75,33.5,0.0
1691003699630,39.75,33.5,0.0
1691003699721,39.75,33.5,0.0
1691003699812,39.75,33.5,0.0
1691003699904,39.75,33.5,0.0
1691003699996,39.75,33.5,0.0
1691003700088,39.75,33.5,0.0
1691003700180,39.75,33.5,0.0
1691003700272,39.75,33.5,0.0
1691003700363,39.75,33.5,0.0
1691003700455,39.75,33.5,0.0
1691003700546,39.75,33.5,0.0
1691003700639,39.75,33.5,0.0
1691003700730,39.75,33.5,0.0
1691003700823,39.75,33.5,0.0
1691003700915,39.75,33.5,0.0
1691003701006,39.75,33.5,0.0
1691003701099,39.75,33.5,0.0
1691003701191,40.0,33.5,0.0
1691003701283,40.0,33.5,0.0
1691003701374,39.75,33.5,0.0
1691003701465,40.0,33.5,0.0
1691003701557,40.0,33.5,0.0
1691003701649,40.0,33.5,0.0
1691003701741,40.0,33.5,0.0
1691003701833,40.0,33.5,0.0
1691003701924,40.0,33.5,0.0
1691003702015,40.0,33.5,0.0
1691003702107,40.0,33.5,0.0
1691003702199,40.0,33.5,0.0
1691003702291,40.0,33.5,0.0
1691003702382,40.0,33.5,0.0
1691003702474,40.0,33.5,0.0
1691003702565,40.0,33.5,0.0
1691003702657,40.0,33.5,0.0
1691003702749,40.0,33.5,0.0
1691003702841,40.0,33.5,0.0
1691003702933,40.0,33.5,0.0
1691003703025,40.0,33.5,0.0
1691003703116,40.0,33.5,0.0
