time,boilerTempC,groupheadTempC,heatLevel
1691007870605,35.25,33.25,0.6
1691007870696,35.25,33.25,0.6
1691007870788,35.25,33.25,0.6
1691007870880,35.25,33.25,0.6
1691007870971,35.0,33.25,0.6
1691007871062,35.25,33.25,0.6
1691007871154,35.25,33.25,0.6
1691007871246,35.25,33.25,0.6
1691007871337,35.25,33.25,0.6
1691007871428,35.25,33.25,0.6
1691007871520,35.25,33.25,0.6
1691007871613,35.25,33.25,0.6
1691007871705,35.25,33.25,0.6
1691007871796,35.25,33.25,0.6
1691007871888,35.25,33.25,0.6
1691007871981,35.25,33.25,0.6
1691007872073,35.5,33.25,0.6
1691007872164,35.25,33.25,0.6
1691007872256,35.25,33.25,0.6
1691007872347,35.25,33.25,0.6
1691007872440,35.25,33.25,0.6
1691007872531,35.25,33.25,0.6
1691007872622,35.25,33.25,0.6
1691007872714,35.25,33.25,0.6
1691007872806,35.5,33.25,0.6
1691007872898,35.25,33.25,0.6
1691007872990,35.5,33.25,0.6
1691007873082,35.5,33.25,0.6
1691007873173,35.25,33.25,0.6
1691007873265,35.5,33.25,0.6
1691007873356,35.5,33.25,0.6
1691007873447,35.5,33.25,0.6
1691007873540,35.5,33.25,0.6
1691007873632,35.5,33.25,0.6
1691007873724,35.5,33.25,0.6
1691007873816,35.5,33.25,0.6
1691007873908,35.5,33.25,0.6
1691007873999,35.5,33.25,0.6
1691007874091,35.5,33.25,0.6
1691007874182,35.5,33.25,0.6
1691007874273,35.5,33.25,0.6
1691007874365,35.5,33.25,0.6
1691007874458,35.5,33.25,0.6
1691007874550,35.5,33.25,0.6
1691007874641,35.5,33.25,0.6
1691007874732,35.5,33.25,0.6
1691007874824,35.5,33.25,0.6
1691007874916,35.5,33.25,0.6
1691007875007,35.5,33.25,0.6
1691007875100,35.5,33.25,0.6
1691007875191,35.5,33.25,0.6
1691007875284,35.5,33.25,0.6
1691007875376,35.5,33.25,0.6
1691007875467,35.5,33.25,0.6
1691007875560,35.75,33.25,0.6
1691007875651,35.5,33.25,0.6
1691007875742,35.75,33.25,0.6
1691007875834,35.5,33.25,0.6
1691007875926,35.5,33.25,0.6
1691007876017,35.75,33.25,0.6
1691007876110,35.75,33.25,0.6
1691007876201,35.75,33.25,0.6
1691007876292,35.75,33.25,0.6
1691007876384,35.75,33.25,0.6
1691007876476,35.75,33.25,0.6
1691007876575,35.75,33.25,0.6
1691007876668,35.75,33.25,0.6
1691007876758,35.75,33.25,0.6
1691007876850,35.75,33.25,0.6
1691007876942,35.75,33.25,0.6
1691007877034,35.75,33.25,0.6
1691007877126,35.75,33.25,0.0
1691007877217,35.75,33.25,0.0
1691007877309,35.75,33.25,0.0
1691007877400,35.75,33.25,0.0
1691007877491,35.75,33.25,0.0
1691007877582,35.75,33.25,0.0
1691007877674,35.75,33.25,0.0
1691007877766,35.75,33.25,0.0
1691007877856,35.75,33.25,0.0
1691007877947,35.75,33.25,0.0
1691007878038,35.75,33.25,0.0
1691007878129,35.75,33.25,0.0
1691007878220,35.75,33.25,0.0
1691007878311,35.75,33.25,0.0
1691007878402,35.75,33.25,0.0
1691007878494,35.75,33.25,0.0
1691007878586,35.75,33.25,0.0
1691007878678,35.75,33.25,0.0
1691007878769,35.75,33.25,0.0
1691007878860,35.75,33.25,0.0
1691007878951,35.75,33.25,0.0
1691007879042,35.75,33.25,0.0
1691007879133,35.75,33.25,0.0
