time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691511958067,90.0,57.0,47.0,,1,0,0,0.0
1691511958158,90.0,57.25,47.0,,1,0,0,0.0
1691511958250,90.0,57.0,47.0,,1,0,0,0.0
1691511958341,90.0,57.0,47.0,,1,0,0,0.0
1691511958433,90.0,57.25,47.0,,1,0,0,0.0
1691511958525,90.0,57.0,47.0,,1,0,0,0.0
1691511958617,90.0,57.0,47.0,,1,0,0,0.0
1691511958709,90.0,57.0,47.0,,1,0,0,0.0
1691511958801,90.0,57.25,47.0,,1,0,0,0.0
1691511958892,90.0,57.0,47.0,,1,0,0,0.0
1691511958984,90.0,57.0,47.0,,1,0,0,0.0
1691511959075,90.0,57.0,47.0,,1,0,0,0.0
1691511959167,90.0,57.0,47.0,,1,0,0,0.0
1691511959258,90.0,57.0,47.0,,1,0,0,0.0
1691511959349,90.0,57.25,47.0,,1,0,0,0.0
1691511959442,90.0,57.0,47.0,,1,0,0,0.0
1691511959533,90.0,57.0,47.0,,1,0,0,0.0
1691511959625,90.0,57.0,47.0,,1,0,0,0.0
1691511959717,90.0,57.0,47.0,,1,0,0,0.0
1691511959808,90.0,57.0,47.0,,1,0,0,0.0
1691511959900,90.0,57.25,47.0,,1,0,0,0.0
1691511959992,90.0,57.0,47.0,,1,0,0,0.0
1691511960083,90.0,57.25,47.0,,1,0,0,0.0
1691511960175,90.0,57.0,47.0,,1,0,0,0.0
1691511960266,90.0,57.0,47.0,,1,0,0,0.0
1691511960358,90.0,57.25,47.0,,1,0,0,0.0
1691511960450,90.0,57.0,47.0,,1,0,0,0.0
1691511960542,90.0,57.0,47.0,,1,0,0,0.0
1691511960633,90.0,57.25,47.0,,1,0,0,0.0
1691511960725,90.0,57.0,47.0,,1,0,0,0.0
1691511960816,90.0,57.0,47.0,,1,0,0,0.0
1691511960908,90.0,57.25,47.0,,1,0,0,0.0
1691511961000,90.0,57.0,47.0,,1,0,0,0.0
1691511961091,90.0,57.0,47.0,,1,0,0,0.0
1691511961182,90.0,57.0,47.0,,1,0,0,0.0
1691511961275,90.0,57.0,47.0,,1,0,0,0.0
1691511961367,90.0,57.0,47.0,,1,0,0,0.0
1691511961459,90.0,57.0,47.0,,1,0,0,0.0
1691511961551,90.0,57.25,47.0,,1,0,0,0.0
1691511961642,90.0,57.0,47.0,,1,0,0,0.0
1691511961735,90.0,57.0,47.0,,1,0,0,0.0
1691511961826,90.0,57.25,47.0,,1,0,0,0.0
1691511961919,90.0,57.0,47.0,,1,0,0,0.0
1691511962011,90.0,57.0,47.0,,1,0,0,0.0
1691511962103,90.0,57.0,47.0,,1,0,0,0.0
1691511962194,90.0,57.0,47.0,,1,0,0,0.0
1691511962287,90.0,57.0,47.0,,1,0,0,0.0
1691511962379,90.0,57.0,47.0,,1,0,0,0.0
1691511962471,90.0,57.0,47.0,,1,0,0,0.0
1691511962563,90.0,57.0,47.0,,1,0,0,0.0
1691511962655,90.0,57.0,47.0,,1,0,0,0.0
1691511962747,90.0,57.0,47.0,,1,0,0,0.0
1691511962839,90.0,57.0,47.0,,1,0,0,0.0
1691511962932,90.0,57.0,47.0,,1,0,0,0.0
1691511963024,90.0,57.0,47.0,,1,0,0,0.0
1691511963116,90.0,57.0,47.0,,1,0,0,0.0
1691511963208,90.0,57.0,47.0,,1,0,0,0.0
1691511963300,90.0,57.0,47.0,,1,0,0,0.0
1691511963391,90.0,57.0,47.0,,1,0,0,0.0
1691511963482,90.0,57.25,47.0,,1,0,0,0.0
1691511963573,90.0,57.0,47.0,,1,0,0,0.0
1691511963666,90.0,57.0,47.0,,1,0,0,0.0
1691511963757,90.0,57.0,47.0,,1,0,0,0.0
1691511963849,90.0,57.0,47.0,,1,0,0,0.0
1691511963940,90.0,57.0,47.0,,1,0,0,0.0
1691511964032,90.0,57.0,47.0,,1,0,0,0.0
1691511964125,90.0,57.0,47.0,,1,0,0,0.0
1691511964217,90.0,57.0,47.0,,1,0,0,0.0
1691511964309,90.0,57.0,47.0,,1,0,0,0.0
1691511964400,90.0,57.0,47.0,,1,0,0,0.0
1691511964491,90.0,57.0,47.0,,1,0,0,0.0
1691511964582,90.0,57.0,47.0,,1,0,0,0.0
1691511964675,90.0,57.0,47.0,,1,0,0,0.0
1691511964767,90.0,57.0,47.0,,1,0,0,0.0
1691511964859,90.0,57.0,47.0,,1,0,0,0.0
1691511964950,90.0,57.0,47.0,,1,0,0,0.0
1691511965041,90.0,57.0,47.0,,1,0,0,0.0
1691511965133,90.0,57.0,47.0,,1,0,0,0.0
1691511965226,90.0,57.0,47.0,,1,0,0,0.0
1691511965317,90.0,57.0,47.0,,1,0,0,0.0
1691511965408,90.0,57.0,47.0,,1,0,0,0.0
1691511965500,90.0,57.0,47.0,,1,0,0,0.0
1691511965591,90.0,57.0,47.0,,1,0,0,0.0
1691511965682,90.0,57.0,47.0,,1,0,0,0.0
1691511965774,90.0,57.0,47.0,,1,0,0,0.0
1691511965866,90.0,57.0,47.0,,1,0,0,0.0
1691511965958,90.0,57.0,47.0,,1,0,0,0.0
1691511966050,90.0,57.0,47.0,,1,0,0,0.0
1691511966141,90.0,57.0,47.0,,1,0,0,0.0
1691511966232,90.0,57.0,47.0,,1,0,0,0.0
1691511966324,90.0,57.0,47.0,,1,0,0,0.0
1691511966415,90.0,57.0,47.0,,1,0,0,0.0
1691511966507,90.0,57.0,47.0,,1,0,0,0.0
1691511966598,90.0,57.0,47.0,,1,0,0,0.0
1691511966689,90.0,57.0,47.0,,1,0,0,0.0
1691511966781,90.0,57.0,47.0,,1,0,0,0.0
1691511966872,90.0,57.0,47.0,,1,0,0,0.0
1691511966963,90.0,57.0,47.0,,1,0,0,0.0
1691511967055,90.0,57.0,47.0,,1,0,0,0.0
1691511967147,90.0,57.0,47.0,,1,0,0,0.0
1691511967238,90.0,57.0,47.0,,1,0,0,0.0
1691511967331,90.0,57.0,47.0,,1,0,0,0.0
1691511967422,90.0,57.0,47.0,,1,0,0,0.0
1691511967513,90.0,57.0,47.0,,1,0,0,0.0
1691511967605,90.0,57.0,47.0,,1,0,0,0.0
1691511967697,90.0,57.0,47.0,,1,0,0,0.0
1691511967789,90.0,57.0,47.0,,1,0,0,0.0
1691511967881,90.0,57.0,47.0,,1,0,0,0.0
1691511967972,90.0,57.0,47.0,,1,0,0,0.0
1691511968063,90.0,57.0,47.0,,1,0,0,0.0
1691511968154,90.0,57.0,47.0,,1,0,0,0.0
1691511968246,90.0,57.0,47.0,,1,0,0,0.0
1691511968338,90.0,57.0,47.0,,1,0,0,0.0
1691511968430,90.0,57.0,47.0,,1,0,0,0.0
1691511968522,90.0,57.0,47.0,,1,0,0,0.0
1691511968614,90.0,57.0,47.0,,1,0,0,0.0
1691511968706,90.0,57.0,47.0,,1,0,0,0.0
1691511968798,90.0,57.0,47.0,,1,0,0,0.0
1691511968890,90.0,57.0,47.0,,1,0,0,0.0
1691511968981,90.0,57.0,47.0,,1,0,0,0.0
1691511969073,90.0,57.0,47.0,,1,0,0,0.0
1691511969165,90.0,57.0,47.0,,1,0,0,0.0
1691511969257,90.0,57.0,47.0,,1,0,0,0.0
1691511969348,90.0,57.0,47.0,,1,0,0,0.0
1691511969439,90.0,57.0,47.0,,1,0,0,0.0
1691511969531,90.0,57.0,47.0,,1,0,0,0.0
1691511969622,90.0,57.0,47.0,,1,0,0,0.0
1691511969714,90.0,57.0,47.0,,1,0,0,0.0
1691511969805,90.0,57.0,47.0,,1,0,0,0.0
1691511969897,90.0,57.0,47.0,,1,0,0,0.0
1691511969989,90.0,57.0,47.0,,1,0,0,0.0
1691511970081,90.0,57.0,47.0,,1,0,0,0.0
1691511970172,90.0,57.0,47.0,,1,0,0,0.0
1691511970265,90.0,57.0,47.0,,1,0,0,0.0
1691511970357,90.0,57.0,47.0,,1,0,0,0.0
1691511970449,90.0,57.0,47.0,,1,0,0,0.0
1691511970541,90.0,57.0,47.0,,1,0,0,0.0
1691511970632,90.0,57.0,47.0,,1,0,0,0.0
1691511970725,90.0,57.0,47.0,,1,0,0,0.0
1691511970816,90.0,57.0,47.0,,1,0,0,0.0
1691511970908,90.0,57.0,47.0,,1,0,0,0.0
1691511971000,90.0,57.0,47.0,,1,0,0,0.0
1691511971092,90.0,57.0,47.0,,1,0,0,0.0
1691511971183,90.0,57.0,47.0,,1,0,0,0.0
1691511971275,90.0,57.0,47.0,,1,0,0,0.0
1691511971367,90.0,57.0,47.0,,1,0,0,0.0
1691511971458,90.0,57.0,47.0,,1,0,0,0.0
1691511971550,90.0,57.0,47.0,,1,0,0,0.0
1691511971642,90.0,57.0,47.0,,1,0,0,0.0
1691511971734,90.0,57.0,47.0,,1,0,0,0.0
1691511971826,90.0,57.0,47.0,,1,0,0,0.0
1691511971917,90.0,57.0,47.0,,1,0,0,0.0
1691511972009,90.0,57.0,47.0,,1,0,0,0.0
1691511972101,90.0,57.0,47.0,,1,0,0,0.0
1691511972192,90.0,57.0,47.0,,1,0,0,0.0
1691511972285,90.0,57.0,47.0,,1,0,0,0.0
1691511972377,90.0,57.0,47.0,,1,0,0,0.0
1691511972469,90.0,57.0,47.0,,1,0,0,0.0
1691511972560,90.0,57.0,47.0,,1,0,0,0.0
1691511972652,90.0,57.0,47.0,,1,0,0,0.0
1691511972743,90.0,57.0,47.0,,1,0,0,0.0
1691511972835,90.0,57.0,47.0,,1,0,0,0.0
1691511972927,90.0,57.0,47.0,,1,0,0,0.0
1691511973019,90.0,57.0,47.0,,1,0,0,0.0
1691511973110,90.0,57.0,47.0,,1,0,0,0.0
1691511973201,90.0,57.0,47.0,,1,0,0,0.0
1691511973294,90.0,57.0,47.0,,1,0,0,0.0
1691511973385,90.0,57.0,47.0,,1,0,0,0.0
1691511973477,90.0,57.0,47.0,,1,0,0,0.0
1691511973569,90.0,57.0,47.0,,1,0,0,0.0
1691511973660,90.0,57.0,47.0,,1,0,0,0.0
1691511973751,90.0,57.0,47.0,,1,0,0,0.0
1691511973843,90.0,57.0,47.0,,1,0,0,0.0
1691511973934,90.0,57.0,47.0,,1,0,0,0.0
1691511974026,90.0,57.0,47.0,,1,0,0,0.0
1691511974117,90.0,57.0,47.0,,1,0,0,0.0
1691511974209,90.0,57.0,47.0,,1,0,0,0.0
1691511974301,90.0,57.0,47.0,,1,0,0,0.0
1691511974392,90.0,57.0,47.0,,1,0,0,0.0
1691511974483,90.0,57.0,47.0,,1,0,0,0.0
1691511974575,90.0,57.0,47.0,,1,0,0,0.0
1691511974667,90.0,57.0,47.0,,1,0,0,0.0
