time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691509612011,90.0,53.5,41.75,,1,0,0,0.0
1691509612103,90.0,53.75,41.75,,1,0,0,0.0
1691509612195,90.0,53.75,41.5,,1,0,0,0.0
1691509612286,90.0,53.75,41.75,,1,0,0,0.0
1691509612378,90.0,53.75,41.75,,1,0,0,0.0
1691509612470,90.0,53.75,41.5,,1,0,0,0.0
1691509612562,90.0,53.75,41.75,,1,0,0,0.0
1691509612653,90.0,53.5,41.5,,1,0,0,0.0
1691509612745,90.0,53.75,41.5,,1,0,0,0.0
1691509612837,90.0,53.75,41.75,,1,0,0,0.0
1691509612929,90.0,53.75,41.5,,1,0,0,0.0
1691509613020,90.0,53.75,41.75,,1,0,0,0.0
1691509613112,90.0,53.5,41.5,,1,0,0,0.0
1691509613203,90.0,53.75,41.5,,1,0,0,0.0
1691509613295,90.0,53.75,41.75,,1,0,0,0.0
1691509613387,90.0,53.75,41.75,,1,0,0,0.0
1691509613478,90.0,53.75,41.75,,1,0,0,0.0
1691509613570,90.0,53.75,41.75,,1,0,0,0.0
1691509613661,90.0,53.75,41.75,,1,0,0,0.0
1691509613753,90.0,53.75,41.75,,1,0,0,0.0
1691509613844,90.0,53.75,41.75,,1,0,0,0.0
1691509613936,90.0,53.75,41.75,,1,0,0,0.0
1691509614027,90.0,53.75,41.75,,1,0,0,0.0
1691509614119,90.0,53.75,41.75,,1,0,0,0.0
1691509614211,90.0,53.75,41.75,,1,0,0,0.0
1691509614302,90.0,53.75,41.75,,1,0,0,0.0
1691509614395,90.0,53.75,41.75,,1,0,0,0.0
1691509614486,90.0,53.75,41.5,,1,0,0,0.0
1691509614577,90.0,53.75,41.5,,1,0,0,0.0
1691509614669,90.0,53.75,41.75,,1,0,0,0.0
1691509614761,90.0,53.75,41.5,,1,0,0,0.0
1691509614853,90.0,53.75,41.75,,1,0,0,0.0
1691509614945,90.0,53.75,41.5,,1,0,0,0.0
1691509615037,90.0,53.75,41.75,,1,0,0,0.0
1691509615129,90.0,53.75,41.75,,1,0,0,0.0
1691509615221,90.0,53.75,41.75,,1,0,0,0.0
1691509615313,90.0,53.75,41.5,,1,0,0,0.0
1691509615405,90.0,53.75,41.75,,1,0,0,0.0
1691509615496,90.0,54.0,41.75,,1,0,0,0.0
1691509615588,90.0,53.75,41.5,,1,0,0,0.0
1691509615679,90.0,53.75,41.75,,1,0,0,0.0
1691509615771,90.0,53.75,41.75,,1,0,0,0.0
1691509615863,90.0,53.75,41.75,,1,0,0,0.0
1691509615955,90.0,53.75,41.75,,1,0,0,0.0
1691509616047,90.0,53.75,41.75,,1,0,0,0.0
1691509616139,90.0,54.0,41.5,,1,0,0,0.0
1691509616231,90.0,54.0,41.75,,1,0,0,0.0
1691509616322,90.0,53.75,41.75,,1,0,0,0.0
1691509616414,90.0,54.0,41.5,,1,0,0,0.0
1691509616505,90.0,54.0,41.75,,1,0,0,0.0
1691509616596,90.0,54.0,41.75,,1,0,0,0.0
1691509616687,90.0,54.0,41.75,,1,0,0,0.0
1691509616779,90.0,54.0,41.75,,1,0,0,0.0
1691509616871,90.0,54.0,41.75,,1,0,0,0.0
1691509616963,90.0,54.0,41.5,,1,0,0,0.0
1691509617055,90.0,54.0,41.75,,1,0,0,0.0
1691509617146,90.0,54.0,41.5,,1,0,0,0.0
1691509617238,90.0,54.0,41.75,,1,0,0,0.0
1691509617329,90.0,54.0,41.5,,1,0,0,0.0
1691509617421,90.0,54.0,41.5,,1,0,0,0.0
1691509617512,90.0,54.0,41.75,,1,0,0,0.0
1691509617604,90.0,54.0,41.75,,1,0,0,0.0
1691509617695,90.0,54.0,41.75,,1,0,0,0.0
1691509617787,90.0,54.0,41.75,,1,0,0,0.0
1691509617878,90.0,54.0,41.75,,1,0,0,0.0
1691509617970,90.0,54.0,41.75,,1,0,0,0.0
1691509618062,90.0,54.0,41.75,,1,0,0,0.0
1691509618153,90.0,54.0,41.75,,1,0,0,0.0
1691509618245,90.0,54.0,41.5,,1,0,0,0.0
1691509618337,90.0,54.0,41.75,,1,0,0,0.0
1691509618429,90.0,54.0,41.75,,1,0,0,0.0
1691509618521,90.0,54.0,41.5,,1,0,0,0.0
1691509618612,90.0,54.0,41.75,,1,0,0,0.0
1691509618705,90.0,54.0,41.75,,1,0,0,0.0
1691509618797,90.0,54.0,41.75,,1,0,0,0.0
1691509618889,90.0,54.0,41.75,,1,0,0,0.0
1691509618980,90.0,54.0,41.75,,1,0,0,0.0
1691509619072,90.0,54.0,41.75,,1,0,0,0.0
1691509619164,90.0,54.0,41.75,,1,0,0,0.0
1691509619255,90.0,54.0,41.75,,1,0,0,0.0
1691509619347,90.0,54.0,41.75,,1,0,0,0.0
1691509619439,90.0,54.25,41.75,,1,0,0,0.0
1691509619530,90.0,54.0,41.5,,1,0,0,0.0
1691509619621,90.0,54.25,41.75,,1,0,0,0.0
1691509619713,90.0,54.0,41.75,,1,0,0,0.0
1691509619806,90.0,54.0,41.75,,1,0,0,0.0
1691509619898,90.0,54.0,41.75,,1,0,0,0.0
1691509619989,90.0,54.0,41.5,,1,0,0,0.0
1691509620080,90.0,54.0,41.75,,1,0,0,0.0
1691509620172,90.0,54.0,41.75,,1,0,0,0.0
1691509620263,90.0,54.25,41.75,,1,0,0,0.0
1691509620355,90.0,54.25,41.75,,1,0,0,0.0
1691509620446,90.0,54.25,41.75,,1,0,0,0.0
1691509620538,90.0,54.25,41.75,,1,0,0,0.0
1691509620630,90.0,54.25,41.75,,1,0,0,0.0
1691509620722,90.0,54.25,41.75,,1,0,0,0.0
1691509620813,90.0,54.25,41.75,,1,0,0,0.0
1691509620905,90.0,54.25,41.75,,1,0,0,0.0
1691509620996,90.0,54.25,41.75,,1,0,0,0.0
1691509621088,90.0,54.25,41.75,,1,0,0,0.0
1691509621180,90.0,54.25,41.75,,1,0,0,0.0
1691509621271,90.0,54.25,41.75,,1,0,0,0.0
1691509621364,90.0,54.25,41.75,,1,0,0,0.0
1691509621455,90.0,54.25,41.75,,1,0,0,0.0
1691509621547,90.0,54.25,41.75,,1,0,0,0.0
1691509621638,90.0,54.25,41.75,,1,0,0,0.0
1691509621730,90.0,54.25,41.75,,1,0,0,0.0
1691509621821,90.0,54.25,41.75,,1,0,0,0.0
1691509621912,90.0,54.25,41.75,,1,0,0,0.0
1691509622004,90.0,54.25,41.75,,1,0,0,0.0
1691509622096,90.0,54.25,41.75,,1,0,0,0.0
1691509622188,90.0,54.25,41.75,,1,0,0,0.0
1691509622280,90.0,54.25,41.75,,1,0,0,0.0
1691509622371,90.0,54.25,41.75,,1,0,0,0.0
1691509622463,90.0,54.25,41.75,,1,0,0,0.0
1691509622556,90.0,54.25,41.75,,1,0,0,0.0
1691509622648,90.0,54.25,41.75,,1,0,0,0.0
1691509622740,90.0,54.25,41.75,,1,0,0,0.0
1691509622831,90.0,54.25,41.75,,1,0,0,0.0
1691509622924,90.0,54.25,41.75,,1,0,0,0.0
1691509623016,90.0,54.25,41.75,,1,0,0,0.0
1691509623107,90.0,54.5,41.75,,1,0,0,0.0
1691509623199,90.0,54.25,41.75,,1,0,0,0.0
1691509623291,90.0,54.5,41.75,,1,0,0,0.0
1691509623382,90.0,54.25,41.75,,1,0,0,0.0
1691509623473,90.0,54.25,41.75,,1,0,0,0.0
1691509623565,90.0,54.25,41.5,,1,0,0,0.0
1691509623657,90.0,54.5,41.75,,1,0,0,0.0
1691509623748,90.0,54.5,41.75,,1,0,0,0.0
1691509623840,90.0,54.5,41.5,,1,0,0,0.0
1691509623932,90.0,54.25,41.75,,1,0,0,0.0
1691509624024,90.0,54.5,41.75,,1,0,0,0.0
1691509624115,90.0,54.5,41.75,,1,0,0,0.0
1691509624207,90.0,54.5,41.75,,1,0,0,0.0
1691509624299,90.0,54.5,41.75,,1,0,0,0.0
1691509624390,90.0,54.5,41.5,,1,0,0,0.0
1691509624482,90.0,54.5,41.75,,1,0,0,0.0
1691509624573,90.0,54.5,41.75,,1,0,0,0.0
1691509624665,90.0,54.5,41.75,,1,0,0,0.0
1691509624756,90.0,54.5,41.75,,1,0,0,0.0
1691509624847,90.0,54.5,41.75,,1,0,0,0.0
1691509624939,90.0,54.5,41.75,,1,0,0,0.0
1691509625030,90.0,54.5,41.75,,1,0,0,0.0
1691509625122,90.0,54.5,41.75,,1,0,0,0.0
1691509625214,90.0,54.5,41.75,,1,0,0,0.0
1691509625306,90.0,54.5,41.75,,1,0,0,0.0
1691509625398,90.0,54.5,41.75,,1,0,0,0.0
1691509625490,90.0,54.5,41.75,,1,0,0,0.0
1691509625581,90.0,54.5,41.75,,1,0,0,0.0
1691509625672,90.0,54.5,41.75,,1,0,0,0.0
1691509625765,90.0,54.5,41.75,,1,0,0,0.0
1691509625857,90.0,54.5,41.75,,1,0,0,0.0
1691509625949,90.0,54.5,41.75,,1,0,0,0.0
1691509626040,90.0,54.5,41.75,,1,0,0,0.0
1691509626131,90.0,54.5,41.75,,1,0,0,0.0
1691509626223,90.0,54.5,41.75,,1,0,0,0.0
1691509626316,90.0,54.5,41.75,,1,0,0,0.0
1691509626407,90.0,54.5,41.75,,1,0,0,0.0
1691509626499,90.0,54.5,41.75,,1,0,0,0.0
1691509626591,90.0,54.5,41.75,,1,0,0,0.0
1691509626682,90.0,54.5,41.75,,1,0,0,0.0
1691509626773,90.0,54.5,41.75,,1,0,0,0.0
1691509626865,90.0,54.5,41.75,,1,0,0,0.0
1691509626957,90.0,54.75,41.75,,1,0,0,0.0
1691509627048,90.0,54.5,41.75,,1,0,0,0.0
1691509627139,90.0,54.75,41.75,,1,0,0,0.0
1691509627231,90.0,54.75,41.75,,1,0,0,0.0
1691509627323,90.0,54.75,41.75,,1,0,0,0.0
1691509627415,90.0,54.75,41.5,,1,0,0,0.0
1691509627506,90.0,54.75,41.75,,1,0,0,0.0
1691509627597,90.0,54.75,41.75,,1,0,0,0.0
1691509627689,90.0,54.75,41.75,,1,0,0,0.0
1691509627780,90.0,54.75,41.75,,1,0,0,0.0
1691509627872,90.0,54.75,41.75,,1,0,0,0.0
1691509627964,90.0,54.75,41.75,,1,0,0,0.0
1691509628056,90.0,54.75,41.75,,1,0,0,0.0
1691509628148,90.0,54.75,41.75,,1,0,0,0.0
1691509628240,90.0,54.75,41.5,,1,0,0,0.0
1691509628332,90.0,54.75,41.75,,1,0,0,0.0
1691509628423,90.0,54.75,41.75,,1,0,0,0.0
1691509628515,90.0,54.75,41.75,,1,0,0,0.0
1691509628606,90.0,54.75,41.75,,1,0,0,0.0
1691509628697,90.0,54.75,41.75,,1,0,0,0.0
1691509628789,90.0,54.75,41.75,,1,0,0,0.0
1691509628881,90.0,54.75,41.75,,1,0,0,0.0
1691509628972,90.0,54.75,41.75,,1,0,0,0.0
1691509629063,90.0,54.75,41.75,,1,0,0,0.0
1691509629155,90.0,54.75,41.75,,1,0,0,0.0
1691509629247,90.0,54.75,41.75,,1,0,0,0.0
1691509629339,90.0,54.75,41.75,,1,0,0,0.0
1691509629430,90.0,54.75,41.75,,1,0,0,0.0
1691509629521,90.0,54.75,41.75,,1,0,0,0.0
1691509629614,90.0,54.75,41.75,,1,0,0,0.0
1691509629706,90.0,54.75,41.75,,1,0,0,0.0
1691509629797,90.0,54.75,41.75,,1,0,0,0.0
1691509629889,90.0,54.75,41.75,,1,0,0,0.0
1691509629980,90.0,54.75,41.75,,1,0,0,0.0
1691509630073,90.0,54.75,41.75,,1,0,0,0.0
1691509630165,90.0,54.75,41.75,,1,0,0,0.0
1691509630256,90.0,55.0,41.75,,1,0,0,0.0
1691509630348,90.0,54.75,41.75,,1,0,0,0.0
1691509630439,90.0,55.0,41.75,,1,0,0,0.0
1691509630530,90.0,54.75,41.75,,1,0,0,0.0
1691509630621,90.0,55.0,41.75,,1,0,0,0.0
1691509630712,90.0,55.0,41.75,,1,0,0,0.0
1691509630803,90.0,54.75,41.75,,1,0,0,0.0
1691509630895,90.0,54.75,41.75,,1,0,0,0.0
1691509630987,90.0,54.75,41.75,,1,0,0,0.0
1691509631079,90.0,55.0,41.75,,1,0,0,0.0
1691509631171,90.0,54.75,41.75,,1,0,0,0.0
1691509631263,90.0,54.75,41.75,,1,0,0,0.0
1691509631355,90.0,55.0,41.75,,1,0,0,0.0
1691509631447,90.0,55.0,41.75,,1,0,0,0.0
1691509631539,90.0,55.0,41.75,,1,0,0,0.0
1691509631630,90.0,55.0,41.75,,1,0,0,0.0
1691509631722,90.0,54.75,41.75,,1,0,0,0.0
1691509631813,90.0,55.0,41.75,,1,0,0,0.0
1691509631906,90.0,54.75,41.75,,1,0,0,0.0
1691509631998,90.0,55.0,41.75,,1,0,0,0.0
1691509632090,90.0,55.0,41.75,,1,0,0,0.0
1691509632181,90.0,55.0,41.75,,1,0,0,0.0
1691509632273,90.0,54.75,41.75,,1,0,0,0.0
1691509632366,90.0,55.0,41.75,,1,0,0,0.0
1691509632457,90.0,55.0,41.75,,1,0,0,0.0
1691509632549,90.0,55.0,41.75,,1,0,0,0.0
1691509632641,90.0,55.0,41.75,,1,0,0,0.0
1691509632733,90.0,55.0,41.75,,1,0,0,0.0
1691509632825,90.0,55.0,41.75,,1,0,0,0.0
1691509632917,90.0,55.0,41.75,,1,0,0,0.0
1691509633008,90.0,55.0,41.75,,1,0,0,0.0
1691509633101,90.0,55.0,41.75,,1,0,0,0.0
1691509633193,90.0,55.0,41.75,,1,0,0,0.0
1691509633285,90.0,55.0,41.75,,1,0,0,0.0
1691509633376,90.0,55.0,41.75,,1,0,0,0.0
1691509633467,90.0,55.0,41.75,,1,0,0,0.0
1691509633559,90.0,55.0,41.75,,1,0,0,0.0
1691509633651,90.0,55.0,41.75,,1,0,0,0.0
1691509633743,90.0,55.0,41.75,,1,0,0,0.0
1691509633834,90.0,55.0,41.75,,1,0,0,0.0
1691509633927,90.0,55.0,41.75,,1,0,0,0.0
1691509634018,90.0,55.0,41.75,,1,0,0,0.0
1691509634109,90.0,55.0,41.75,,1,0,0,0.0
1691509634201,90.0,55.0,41.75,,1,0,0,0.0
1691509634293,90.0,55.0,41.75,,1,0,0,0.0
1691509634385,90.0,55.0,41.75,,1,0,0,0.0
1691509634477,90.0,55.0,41.75,,1,0,0,0.0
1691509634568,90.0,55.0,41.75,,1,0,0,0.0
1691509634660,90.0,55.0,41.75,,1,0,0,0.0
1691509634752,90.0,55.0,41.75,,1,0,0,0.0
1691509634844,90.0,55.0,41.75,,1,0,0,0.0
1691509634936,90.0,55.0,41.75,,1,0,0,0.0
1691509635028,90.0,55.0,41.75,,1,0,0,0.0
1691509635119,90.0,55.0,41.75,,1,0,0,0.0
1691509635211,90.0,55.0,41.75,,1,0,0,0.0
1691509635303,90.0,55.0,41.75,,1,0,0,0.0
1691509635395,90.0,55.0,41.75,,1,0,0,0.0
1691509635487,90.0,55.0,41.75,,1,0,0,0.0
1691509635579,90.0,55.0,41.75,,1,0,0,0.0
1691509635671,90.0,55.25,41.75,,1,0,0,0.0
1691509635763,90.0,55.0,41.75,,1,0,0,0.0
1691509635854,90.0,55.0,41.75,,1,0,0,0.0
1691509635947,90.0,55.0,41.75,,1,0,0,0.0
1691509636038,90.0,55.0,41.75,,1,0,0,0.0
1691509636130,90.0,55.0,41.75,,1,0,0,0.0
1691509636222,90.0,55.25,41.75,,1,0,0,0.0
1691509636313,90.0,55.25,41.75,,1,0,0,0.0
