time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691514415522,90.0,53.5,47.75,,1,0,0,1.0
1691514415614,90.0,53.75,47.75,,1,0,0,1.0
1691514415707,90.0,53.5,47.75,,1,0,0,1.0
1691514415799,90.0,53.75,47.75,,1,0,0,1.0
1691514415891,90.0,53.5,47.75,,1,0,0,1.0
1691514415982,90.0,53.5,47.75,,1,0,0,1.0
1691514416075,90.0,53.75,47.75,,1,0,0,1.0
1691514416167,90.0,53.5,47.75,,1,0,0,1.0
1691514416259,90.0,53.5,47.75,,1,0,0,1.0
1691514416351,90.0,53.75,47.75,,1,0,0,1.0
1691514416442,90.0,53.5,47.75,,1,0,0,1.0
1691514416535,90.0,53.75,47.75,,1,0,0,1.0
1691514416627,90.0,53.75,47.75,,1,0,0,1.0
1691514416719,90.0,53.5,47.75,,1,0,0,1.0
1691514416811,90.0,53.75,47.75,,1,0,0,1.0
1691514416902,90.0,53.75,47.75,,1,0,0,1.0
1691514416993,90.0,53.5,47.75,,1,0,0,1.0
1691514417085,90.0,53.75,47.75,,1,0,0,1.0
1691514417177,90.0,53.75,47.75,,1,0,0,1.0
1691514417269,90.0,53.5,47.75,,1,0,0,1.0
1691514417361,90.0,53.75,47.75,,1,0,0,1.0
1691514417452,90.0,53.75,47.75,,1,0,0,1.0
1691514417543,90.0,53.5,47.75,,1,0,0,1.0
1691514417635,90.0,53.75,47.75,,1,0,0,1.0
1691514417727,90.0,53.5,47.75,,1,0,0,1.0
1691514417819,90.0,53.75,47.75,,1,0,0,1.0
1691514417911,90.0,53.75,47.75,,1,0,0,1.0
1691514418002,90.0,53.75,47.75,,1,0,0,1.0
1691514418095,90.0,53.75,47.75,,1,0,0,1.0
1691514418187,90.0,53.75,47.75,,1,0,0,1.0
1691514418279,90.0,53.75,47.75,,1,0,0,1.0
1691514418371,90.0,53.75,47.75,,1,0,0,1.0
1691514418462,90.0,53.75,47.75,,1,0,0,1.0
1691514418555,90.0,53.75,47.75,,1,0,0,1.0
1691514418647,90.0,53.75,47.75,,1,0,0,1.0
1691514418738,90.0,53.75,47.75,,1,0,0,1.0
1691514418830,90.0,53.75,47.75,,1,0,0,1.0
1691514418921,90.0,53.75,47.75,,1,0,0,1.0
1691514419013,90.0,53.75,47.75,,1,0,0,1.0
1691514419105,90.0,53.75,47.75,,1,0,0,1.0
1691514419197,90.0,53.75,47.75,,1,0,0,1.0
1691514419289,90.0,53.75,47.75,,1,0,0,1.0
1691514419380,90.0,53.75,47.75,,1,0,0,1.0
1691514419471,90.0,53.75,47.75,,1,0,0,1.0
1691514419563,90.0,53.75,47.75,,1,0,0,1.0
1691514419655,90.0,53.75,47.75,,1,0,0,1.0
1691514419747,90.0,53.75,47.75,,1,0,0,1.0
1691514419839,90.0,53.75,47.75,,1,0,0,1.0
1691514419931,90.0,53.75,47.75,,1,0,0,1.0
1691514420023,90.0,53.75,47.75,,1,0,0,1.0
1691514420114,90.0,53.75,47.75,,1,0,0,1.0
1691514420206,90.0,53.75,47.75,,1,0,0,1.0
1691514420298,90.0,53.75,47.75,,1,0,0,1.0
1691514420390,90.0,54.0,47.75,,1,0,0,1.0
1691514420481,90.0,54.0,47.75,,1,0,0,1.0
1691514420573,90.0,54.0,47.75,,1,0,0,1.0
1691514420665,90.0,54.0,47.75,,1,0,0,1.0
1691514420757,90.0,54.0,47.75,,1,0,0,1.0
1691514420848,90.0,54.0,47.75,,1,0,0,1.0
1691514420939,90.0,54.0,47.75,,1,0,0,1.0
1691514421031,90.0,54.0,47.75,,1,0,0,1.0
1691514421123,90.0,54.0,47.75,,1,0,0,1.0
1691514421215,90.0,54.0,47.75,,1,0,0,1.0
1691514421306,90.0,54.0,47.75,,1,0,0,1.0
1691514421398,90.0,54.0,47.75,,1,0,0,1.0
1691514421489,90.0,54.0,47.75,,1,0,0,0.0
1691514421582,90.0,54.0,47.75,,1,0,0,0.0
1691514421673,90.0,54.0,47.75,,1,0,0,0.0
1691514421765,90.0,54.25,47.75,,1,0,0,0.0
1691514421857,90.0,54.25,47.75,,1,0,0,0.0
1691514421949,90.0,54.25,47.75,,1,0,0,0.0
1691514422040,90.0,54.25,47.75,,1,0,0,0.0
1691514422132,90.0,54.25,47.75,,1,0,0,0.0
1691514422223,90.0,54.25,47.75,,1,0,0,0.0
1691514422316,90.0,54.25,47.75,,1,0,0,0.0
1691514422408,90.0,54.25,47.75,,1,0,0,0.0
1691514422500,90.0,54.25,47.75,,1,0,0,0.0
1691514422592,90.0,54.25,47.75,,1,0,0,0.0
1691514422683,90.0,54.25,47.75,,1,0,0,0.0
1691514422775,90.0,54.25,47.75,,1,0,0,0.0
1691514422867,90.0,54.25,47.75,,1,0,0,0.0
1691514422959,90.0,54.25,47.75,,1,0,0,0.0
1691514423051,90.0,54.25,47.75,,1,0,0,0.0
1691514423142,90.0,54.5,47.75,,1,0,0,0.0
1691514423233,90.0,54.5,47.75,,1,0,0,0.0
1691514423325,90.0,54.5,47.75,,1,0,0,0.0
1691514423417,90.0,54.5,47.75,,1,0,0,0.0
1691514423509,90.0,54.5,47.75,,1,0,0,0.0
1691514423601,90.0,54.5,47.75,,1,0,0,0.0
1691514423692,90.0,54.5,47.75,,1,0,0,0.0
1691514423783,90.0,54.5,47.75,,1,0,0,0.0
1691514423874,90.0,54.5,47.75,,1,0,0,0.0
1691514423966,90.0,54.5,47.75,,1,0,0,0.0
1691514424058,90.0,54.5,47.75,,1,0,0,0.0
1691514424149,90.0,54.5,47.75,,1,0,0,0.0
1691514424241,90.0,54.75,47.75,,1,0,0,0.0
1691514424332,90.0,54.5,47.75,,1,0,0,0.0
1691514424423,90.0,54.75,47.75,,1,0,0,0.0
1691514424515,90.0,54.75,47.75,,1,0,0,0.0
1691514424607,90.0,54.75,47.75,,1,0,0,0.0
1691514424698,90.0,54.75,47.75,,1,0,0,0.0
1691514424790,90.0,54.75,47.75,,1,0,0,0.0
1691514424882,90.0,54.75,47.75,,1,0,0,0.0
1691514424974,90.0,54.75,47.75,,1,0,0,0.0
1691514425066,90.0,54.75,47.75,,1,0,0,0.0
1691514425158,90.0,54.75,47.75,,1,0,0,0.0
1691514425250,90.0,54.75,47.5,,1,0,0,0.0
1691514425342,90.0,54.75,47.75,,1,0,0,0.0
1691514425433,90.0,55.0,47.75,,1,0,0,0.0
1691514425524,90.0,55.0,47.75,,1,0,0,0.0
1691514425615,90.0,55.0,47.75,,1,0,0,0.0
1691514425707,90.0,55.0,47.75,,1,0,0,0.0
1691514425799,90.0,55.0,47.75,,1,0,0,0.0
1691514425891,90.0,55.0,47.75,,1,0,0,0.0
1691514425983,90.0,55.0,47.75,,1,0,0,0.0
1691514426075,90.0,55.0,47.75,,1,0,0,0.0
1691514426167,90.0,55.25,47.75,,1,0,0,0.0
1691514426259,90.0,55.25,47.75,,1,0,0,0.0
1691514426351,90.0,55.25,47.75,,1,0,0,0.0
1691514426443,90.0,55.25,47.75,,1,0,0,0.0
1691514426535,90.0,55.25,47.75,,1,0,0,0.0
1691514426627,90.0,55.25,47.75,,1,0,0,0.0
1691514426719,90.0,55.25,47.75,,1,0,0,0.0
1691514426810,90.0,55.25,47.75,,1,0,0,0.0
1691514426901,90.0,55.5,47.75,,1,0,0,0.0
1691514426993,90.0,55.5,47.75,,1,0,0,0.0
1691514427086,90.0,55.5,47.75,,1,0,0,0.0
1691514427178,90.0,55.5,47.75,,1,0,0,0.0
1691514427269,90.0,55.5,47.75,,1,0,0,0.0
1691514427361,90.0,55.5,47.75,,1,0,0,0.0
1691514427452,90.0,55.5,47.75,,1,0,0,0.0
1691514427543,90.0,55.5,47.75,,1,0,0,0.0
1691514427635,90.0,55.75,47.75,,1,0,0,0.0
1691514427727,90.0,55.75,47.75,,1,0,0,0.0
1691514427818,90.0,55.75,47.75,,1,0,0,0.0
1691514427910,90.0,55.75,47.75,,1,0,0,0.0
1691514428002,90.0,55.75,47.75,,1,0,0,0.0
1691514428094,90.0,55.75,47.75,,1,0,0,0.0
1691514428185,90.0,55.75,47.75,,1,0,0,0.0
1691514428276,90.0,56.0,47.75,,1,0,0,0.0
1691514428368,90.0,56.0,47.75,,1,0,0,0.0
1691514428460,90.0,56.0,47.75,,1,0,0,0.0
1691514428552,90.0,56.0,47.75,,1,0,0,0.0
1691514428643,90.0,56.0,47.75,,1,0,0,0.0
1691514428735,90.0,56.0,47.75,,1,0,0,0.0
1691514428827,90.0,56.0,47.75,,1,0,0,0.0
1691514428919,90.0,56.0,47.75,,1,0,0,0.0
1691514429010,90.0,56.0,47.75,,1,0,0,0.0
1691514429101,90.0,56.25,47.75,,1,0,0,0.0
1691514429194,90.0,56.25,47.75,,1,0,0,0.0
1691514429286,90.0,56.25,47.75,,1,0,0,0.0
1691514429378,90.0,56.25,47.75,,1,0,0,0.0
1691514429470,90.0,56.25,47.75,,1,0,0,0.0
1691514429562,90.0,56.25,47.75,,1,0,0,0.0
1691514429653,90.0,56.25,47.75,,1,0,0,0.0
1691514429745,90.0,56.25,47.75,,1,0,0,0.0
1691514429836,90.0,56.25,47.75,,1,0,0,0.0
1691514429927,90.0,56.5,47.75,,1,0,0,0.0
1691514430020,90.0,56.5,47.75,,1,0,0,0.0
1691514430112,90.0,56.5,47.75,,1,0,0,0.0
1691514430203,90.0,56.5,47.75,,1,0,0,0.0
1691514430296,90.0,56.5,47.75,,1,0,0,0.0
1691514430388,90.0,56.5,47.75,,1,0,0,0.0
1691514430479,90.0,56.5,47.75,,1,0,0,0.0
1691514430570,90.0,56.5,47.75,,1,0,0,0.0
1691514430661,90.0,56.75,47.75,,1,0,0,0.0
1691514430753,90.0,56.75,47.75,,1,0,0,0.0
1691514430845,90.0,56.75,47.75,,1,0,0,0.0
1691514430937,90.0,56.75,47.75,,1,0,0,0.0
1691514431028,90.0,56.75,47.75,,1,0,0,0.0
1691514431119,90.0,56.75,47.75,,1,0,0,0.0
1691514431210,90.0,56.75,47.75,,1,0,0,0.0
1691514431301,90.0,56.75,47.5,,1,0,0,0.0
1691514431393,90.0,57.0,47.75,,1,0,0,0.0
1691514431484,90.0,57.0,47.75,,1,0,0,0.0
1691514431576,90.0,57.0,47.75,,1,0,0,0.0
1691514431668,90.0,57.0,47.75,,1,0,0,0.0
1691514431760,90.0,57.0,47.75,,1,0,0,0.0
1691514431851,90.0,57.0,47.75,,1,0,0,0.0
1691514431943,90.0,57.0,47.75,,1,0,0,0.0
1691514432036,90.0,57.25,47.75,,1,0,0,0.0
1691514432127,90.0,57.25,47.75,,1,0,0,0.0
1691514432219,90.0,57.25,47.75,,1,0,0,0.0
1691514432310,90.0,57.25,47.75,,1,0,0,0.0
1691514432401,90.0,57.25,47.75,,1,0,0,0.0
1691514432493,90.0,57.25,47.75,,1,0,0,0.0
1691514432585,90.0,57.25,47.75,,1,0,0,0.0
1691514432677,90.0,57.5,47.75,,1,0,0,0.0
1691514432769,90.0,57.25,47.75,,1,0,0,0.0
1691514432861,90.0,57.5,47.75,,1,0,0,0.0
1691514432952,90.0,57.5,47.75,,1,0,0,0.0
1691514433044,90.0,57.5,47.75,,1,0,0,0.0
1691514433136,90.0,57.5,47.75,,1,0,0,0.0
1691514433227,90.0,57.5,47.75,,1,0,0,0.0
1691514433319,90.0,57.5,47.75,,1,0,0,0.0
1691514433410,90.0,57.75,47.75,,1,0,0,0.0
1691514433501,90.0,57.75,47.75,,1,0,0,0.0
1691514433594,90.0,57.75,47.75,,1,0,0,0.0
1691514433685,90.0,57.75,47.75,,1,0,0,0.0
1691514433777,90.0,57.75,47.75,,1,0,0,0.0
1691514433869,90.0,57.75,47.75,,1,0,0,0.0
1691514433961,90.0,57.75,47.75,,1,0,0,0.0
1691514434053,90.0,57.75,47.75,,1,0,0,0.0
1691514434144,90.0,57.75,47.75,,1,0,0,0.0
1691514434236,90.0,57.75,47.75,,1,0,0,0.0
1691514434328,90.0,57.75,47.75,,1,0,0,0.0
1691514434420,90.0,58.0,47.75,,1,0,0,0.0
1691514434511,90.0,58.0,47.75,,1,0,0,0.0
1691514434602,90.0,58.0,47.75,,1,0,0,0.0
1691514434693,90.0,58.0,47.75,,1,0,0,0.0
1691514434786,90.0,58.0,47.75,,1,0,0,0.0
1691514434878,90.0,58.0,47.75,,1,0,0,0.0
1691514434970,90.0,58.0,47.75,,1,0,0,0.0
1691514435062,90.0,58.0,47.75,,1,0,0,0.0
1691514435154,90.0,58.25,47.75,,1,0,0,0.0
1691514435246,90.0,58.25,47.75,,1,0,0,0.0
1691514435338,90.0,58.25,47.5,,1,0,0,0.0
1691514435435,90.0,58.25,47.75,,1,0,0,0.0
1691514435526,90.0,58.25,47.75,,1,0,0,0.0
1691514435618,90.0,58.25,47.75,,1,0,0,0.0
1691514435710,90.0,58.25,47.75,,1,0,0,0.0
1691514435801,90.0,58.5,47.75,,1,0,0,0.0
1691514435893,90.0,58.25,47.75,,1,0,0,0.0
1691514435984,90.0,58.5,47.75,,1,0,0,0.0
1691514436076,90.0,58.5,47.75,,1,0,0,0.0
1691514436168,90.0,58.5,47.75,,1,0,0,0.0
1691514436260,90.0,58.5,47.75,,1,0,0,0.0
1691514436352,90.0,58.5,47.75,,1,0,0,0.0
1691514436443,90.0,58.5,47.75,,1,0,0,0.0
1691514436534,90.0,58.5,47.75,,1,0,0,0.0
1691514436627,90.0,58.5,47.75,,1,0,0,0.0
1691514436719,90.0,58.75,47.75,,1,0,0,0.0
1691514436810,90.0,58.75,47.75,,1,0,0,0.0
1691514436901,90.0,58.75,47.75,,1,0,0,0.0
1691514436993,90.0,58.75,47.75,,1,0,0,0.0
1691514437085,90.0,58.75,47.75,,1,0,0,0.0
1691514437177,90.0,58.75,47.5,,1,0,0,0.0
1691514437269,90.0,58.75,47.75,,1,0,0,0.0
1691514437361,90.0,58.75,47.75,,1,0,0,0.0
1691514437453,90.0,59.0,47.75,,1,0,0,0.0
1691514437545,90.0,58.75,47.75,,1,0,0,0.0
1691514437637,90.0,59.0,47.75,,1,0,0,0.0
1691514437729,90.0,59.0,47.75,,1,0,0,0.0
1691514437821,90.0,59.0,47.75,,1,0,0,0.0
1691514437912,90.0,59.0,47.75,,1,0,0,0.0
1691514438003,90.0,59.0,47.75,,1,0,0,0.0
1691514438096,90.0,59.0,47.75,,1,0,0,0.0
1691514438188,90.0,59.0,47.75,,1,0,0,0.0
1691514438280,90.0,59.25,47.75,,1,0,0,0.0
1691514438371,90.0,59.25,47.75,,1,0,0,0.0
1691514438463,90.0,59.25,47.75,,1,0,0,0.0
1691514438555,90.0,59.25,47.75,,1,0,0,0.0
1691514438647,90.0,59.25,47.5,,1,0,0,0.0
1691514438738,90.0,59.25,47.75,,1,0,0,0.0
1691514438830,90.0,59.25,47.75,,1,0,0,0.0
1691514438921,90.0,59.25,47.75,,1,0,0,0.0
1691514439012,90.0,59.25,47.75,,1,0,0,0.0
1691514439105,90.0,59.25,47.5,,1,0,0,0.0
1691514439197,90.0,59.25,47.75,,1,0,0,0.0
1691514439289,90.0,59.25,47.75,,1,0,0,0.0
1691514439380,90.0,59.25,47.75,,1,0,0,0.0
1691514439472,90.0,59.25,47.75,,1,0,0,0.0
1691514439563,90.0,59.5,47.75,,1,0,0,0.0
1691514439654,90.0,59.25,47.5,,1,0,0,0.0
1691514439747,90.0,59.5,47.75,,1,0,0,0.0
1691514439838,90.0,59.5,47.75,,1,0,0,0.0
1691514439929,90.0,59.5,47.75,,1,0,0,0.0
1691514440020,90.0,59.5,47.75,,1,0,0,0.0
1691514440112,90.0,59.5,47.75,,1,0,0,0.0
1691514440203,90.0,59.5,47.5,,1,0,0,0.0
1691514440295,90.0,59.5,47.75,,1,0,0,0.0
1691514440387,90.0,59.5,47.75,,1,0,0,0.0
1691514440479,90.0,59.5,47.75,,1,0,0,0.0
1691514440571,90.0,59.5,47.75,,1,0,0,0.0
1691514440662,90.0,59.75,47.75,,1,0,0,0.0
1691514440755,90.0,59.75,47.75,,1,0,0,0.0
1691514440847,90.0,59.75,47.75,,1,0,0,0.0
1691514440938,90.0,59.75,47.75,,1,0,0,0.0
1691514441030,90.0,59.75,47.75,,1,0,0,0.0
1691514441121,90.0,59.75,47.75,,1,0,0,0.0
1691514441212,90.0,59.75,47.75,,1,0,0,0.0
1691514441304,90.0,59.75,47.75,,1,0,0,0.0
1691514441397,90.0,59.75,47.75,,1,0,0,0.0
1691514441489,90.0,59.75,47.75,,1,0,0,0.0
1691514441581,90.0,60.0,47.75,,1,0,0,0.0
1691514441672,90.0,60.0,47.75,,1,0,0,0.0
1691514441765,90.0,60.0,47.75,,1,0,0,0.0
1691514441857,90.0,60.0,47.75,,1,0,0,0.0
1691514441949,90.0,60.0,47.75,,1,0,0,0.0
1691514442040,90.0,60.0,47.75,,1,0,0,0.0
1691514442132,90.0,60.0,47.5,,1,0,0,0.0
1691514442223,90.0,60.0,47.75,,1,0,0,0.0
1691514442316,90.0,60.0,47.5,,1,0,0,0.0
1691514442407,90.0,60.0,47.75,,1,0,0,0.0
1691514442499,90.0,60.0,47.75,,1,0,0,0.0
1691514442591,90.0,60.25,47.75,,1,0,0,0.0
1691514442682,90.0,60.25,47.75,,1,0,0,0.0
1691514442775,90.0,60.25,47.75,,1,0,0,0.0
1691514442867,90.0,60.25,47.75,,1,0,0,0.0
1691514442959,90.0,60.25,47.75,,1,0,0,0.0
1691514443050,90.0,60.25,47.75,,1,0,0,0.0
1691514443141,90.0,60.25,47.75,,1,0,0,0.0
1691514443233,90.0,60.25,47.75,,1,0,0,0.0
1691514443325,90.0,60.25,47.75,,1,0,0,0.0
1691514443417,90.0,60.25,47.75,,1,0,0,0.0
1691514443509,90.0,60.25,47.75,,1,0,0,0.0
1691514443601,90.0,60.25,47.75,,1,0,0,0.0
1691514443692,90.0,60.5,47.75,,1,0,0,0.0
1691514443785,90.0,60.25,47.75,,1,0,0,0.0
1691514443877,90.0,60.5,47.75,,1,0,0,0.0
1691514443968,90.0,60.5,47.75,,1,0,0,0.0
1691514444059,90.0,60.5,47.5,,1,0,0,0.0
1691514444150,90.0,60.5,47.75,,1,0,0,0.0
1691514444242,90.0,60.5,47.5,,1,0,0,0.0
1691514444334,90.0,60.5,47.75,,1,0,0,0.0
1691514444426,90.0,60.5,47.75,,1,0,0,0.0
1691514444518,90.0,60.5,47.75,,1,0,0,0.0
1691514444610,90.0,60.75,47.75,,1,0,0,0.0
1691514444702,90.0,60.75,47.5,,1,0,0,0.0
1691514444793,90.0,60.5,47.75,,1,0,0,0.0
1691514444886,90.0,60.75,47.75,,1,0,0,0.0
1691514444977,90.0,60.75,47.75,,1,0,0,0.0
1691514445070,90.0,60.75,47.75,,1,0,0,0.0
1691514445161,90.0,60.75,47.75,,1,0,0,0.0
1691514445253,90.0,60.75,47.75,,1,0,0,0.0
1691514445345,90.0,60.75,47.75,,1,0,0,0.0
1691514445436,90.0,60.75,47.5,,1,0,0,0.0
1691514445528,90.0,60.75,47.5,,1,0,0,0.0
1691514445620,90.0,60.75,47.75,,1,0,0,0.0
1691514445712,90.0,60.75,47.75,,1,0,0,0.0
1691514445803,90.0,60.75,47.5,,1,0,0,0.0
1691514445895,90.0,60.75,47.75,,1,0,0,0.0
1691514445987,90.0,61.0,47.75,,1,0,0,0.0
1691514446078,90.0,60.75,47.75,,1,0,0,0.0
1691514446170,90.0,60.75,47.5,,1,0,0,0.0
1691514446262,90.0,61.0,47.75,,1,0,0,0.0
1691514446353,90.0,61.0,47.75,,1,0,0,0.0
1691514446445,90.0,61.0,47.5,,1,0,0,0.0
1691514446537,90.0,61.0,47.75,,1,0,0,0.0
1691514446629,90.0,61.0,47.5,,1,0,0,0.0
1691514446720,90.0,61.0,47.75,,1,0,0,0.0
1691514446812,90.0,61.0,47.75,,1,0,0,0.0
1691514446903,90.0,61.0,47.75,,1,0,0,0.0
1691514446996,90.0,61.0,47.75,,1,0,0,0.0
1691514447088,90.0,61.0,47.75,,1,0,0,0.0
1691514447180,90.0,61.0,47.75,,1,0,0,0.0
1691514447271,90.0,61.0,47.75,,1,0,0,0.0
1691514447362,90.0,61.0,47.5,,1,0,0,0.0
1691514447454,90.0,61.0,47.75,,1,0,0,0.0
1691514447547,90.0,61.25,47.75,,1,0,0,0.0
1691514447639,90.0,61.25,47.75,,1,0,0,0.0
1691514447730,90.0,61.25,47.75,,1,0,0,0.0
1691514447822,90.0,61.25,47.75,,1,0,0,0.0
1691514447913,90.0,61.25,47.75,,1,0,0,0.0
1691514448005,90.0,61.25,47.75,,1,0,0,0.0
1691514448097,90.0,61.25,47.75,,1,0,0,0.0
1691514448188,90.0,61.25,47.75,,1,0,0,0.0
1691514448280,90.0,61.25,47.75,,1,0,0,0.0
1691514448372,90.0,61.25,47.75,,1,0,0,0.0
1691514448464,90.0,61.25,47.75,,1,0,0,0.0
1691514448555,90.0,61.25,47.5,,1,0,0,0.0
1691514448646,90.0,61.25,47.75,,1,0,0,0.0
1691514448738,90.0,61.25,47.5,,1,0,0,0.0
1691514448829,90.0,61.25,47.5,,1,0,0,0.0
1691514448921,90.0,61.25,47.75,,1,0,0,0.0
1691514449013,90.0,61.25,47.75,,1,0,0,0.0
1691514449105,90.0,61.25,47.75,,1,0,0,0.0
1691514449197,90.0,61.25,47.75,,1,0,0,0.0
1691514449288,90.0,61.5,47.75,,1,0,0,0.0
1691514449381,90.0,61.25,47.75,,1,0,0,0.0
1691514449472,90.0,61.5,47.75,,1,0,0,0.0
1691514449565,90.0,61.5,47.5,,1,0,0,0.0
1691514449657,90.0,61.5,47.75,,1,0,0,0.0
1691514449748,90.0,61.5,47.75,,1,0,0,0.0
1691514449840,90.0,61.5,47.75,,1,0,0,0.0
1691514449931,90.0,61.5,47.5,,1,0,0,0.0
1691514450022,90.0,61.5,47.75,,1,0,0,0.0
1691514450115,90.0,61.5,47.75,,1,0,0,0.0
1691514450207,90.0,61.5,47.5,,1,0,0,0.0
1691514450299,90.0,61.5,47.75,,1,0,0,0.0
