time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691509421465,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509421557,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509421649,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509421740,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509421831,90.0,53.5,40.5,,1,0,0,0.200000002980232
1691509421923,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422015,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422107,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422198,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422289,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422381,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422472,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422563,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422655,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422746,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422837,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509422929,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423020,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423112,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423204,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423295,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423387,90.0,53.5,40.5,,1,0,0,0.200000002980232
1691509423479,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423570,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423661,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423753,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423845,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509423936,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424029,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424120,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424212,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424303,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424395,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424487,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424579,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424670,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424761,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424853,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509424944,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425036,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425128,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509425219,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425311,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425403,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425495,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425587,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425679,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425771,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425863,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509425954,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426045,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426137,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426228,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426320,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426412,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426503,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426595,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426687,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426779,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509426871,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509426962,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427054,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427145,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427237,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427329,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427420,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427512,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427604,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427695,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427788,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427879,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509427970,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428061,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428153,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428244,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428337,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428429,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428520,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428611,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428703,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428794,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509428887,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509428979,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429070,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429161,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509429252,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429343,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429435,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429527,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429618,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429710,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429802,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509429894,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509429986,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430078,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430170,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430261,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430352,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430444,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430537,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509430628,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430719,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430811,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430903,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509430994,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509431086,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431178,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431269,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431360,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431452,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431544,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431636,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509431727,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431819,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509431911,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432002,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432095,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432187,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432279,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509432370,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432462,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509432553,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432645,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432736,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509432827,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509432919,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509433011,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509433103,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509433195,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509433286,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509433378,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509433471,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509433562,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509433653,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509433744,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509433837,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509433929,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509434021,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509434112,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509434205,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509434296,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509434388,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509434480,90.0,53.25,41.0,,1,0,0,0.200000002980232
1691509434571,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509434663,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509434754,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509434846,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509434938,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509435030,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509435122,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509435213,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509435305,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509435397,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509435489,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509435581,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509435672,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509435763,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509435856,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509435947,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509436039,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509436131,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509436222,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509436313,90.0,53.25,40.75,,1,0,0,0.200000002980232
1691509436405,90.0,53.5,40.75,,1,0,0,0.200000002980232
1691509436496,90.0,53.5,40.75,,1,0,0,0.0
1691509436588,90.0,53.25,40.75,,1,0,0,0.0
1691509436680,90.0,53.25,40.75,,1,0,0,0.0
1691509436771,90.0,53.25,40.75,,1,0,0,0.0
1691509436863,90.0,53.5,40.75,,1,0,0,0.0
1691509436954,90.0,53.25,40.75,,1,0,0,0.0
1691509437046,90.0,53.25,40.75,,1,0,0,0.0
1691509437137,90.0,53.5,40.75,,1,0,0,0.0
1691509437229,90.0,53.5,40.75,,1,0,0,0.0
1691509437320,90.0,53.5,40.75,,1,0,0,0.0
1691509437412,90.0,53.25,40.75,,1,0,0,0.0
1691509437503,90.0,53.25,40.75,,1,0,0,0.0
1691509437595,90.0,53.25,40.75,,1,0,0,0.0
1691509437687,90.0,53.5,40.75,,1,0,0,0.0
1691509437779,90.0,53.25,40.75,,1,0,0,0.0
1691509437870,90.0,53.25,40.75,,1,0,0,0.0
1691509437962,90.0,53.25,40.75,,1,0,0,0.0
1691509438054,90.0,53.5,40.75,,1,0,0,0.0
1691509438146,90.0,53.5,40.75,,1,0,0,0.0
1691509438237,90.0,53.25,40.75,,1,0,0,0.0
1691509438328,90.0,53.25,40.75,,1,0,0,0.0
1691509438420,90.0,53.25,40.75,,1,0,0,0.0
1691509438512,90.0,53.25,40.75,,1,0,0,0.0
1691509438603,90.0,53.25,40.75,,1,0,0,0.0
1691509438695,90.0,53.5,40.75,,1,0,0,0.0
1691509438786,90.0,53.25,40.75,,1,0,0,0.0
1691509438877,90.0,53.5,40.75,,1,0,0,0.0
1691509438969,90.0,53.25,40.75,,1,0,0,0.0
1691509439060,90.0,53.25,40.75,,1,0,0,0.0
1691509439152,90.0,53.5,40.75,,1,0,0,0.0
1691509439244,90.0,53.5,40.75,,1,0,0,0.0
1691509439345,90.0,53.5,40.75,,1,0,0,0.0
1691509439437,90.0,53.5,40.75,,1,0,0,0.0
1691509439528,90.0,53.5,40.75,,1,0,0,0.0
1691509439620,90.0,53.25,40.75,,1,0,0,0.0
1691509439711,90.0,53.5,40.75,,1,0,0,0.0
1691509439802,90.0,53.25,40.75,,1,0,0,0.0
1691509439893,90.0,53.25,40.75,,1,0,0,0.0
1691509439984,90.0,53.5,40.75,,1,0,0,0.0
1691509440075,90.0,53.25,40.75,,1,0,0,0.0
1691509440166,90.0,53.5,40.75,,1,0,0,0.0
1691509440259,90.0,53.5,40.75,,1,0,0,0.0
1691509440351,90.0,53.5,40.75,,1,0,0,0.0
1691509440442,90.0,53.5,40.75,,1,0,0,0.0
1691509440534,90.0,53.25,40.75,,1,0,0,0.0
1691509440625,90.0,53.5,40.75,,1,0,0,0.0
1691509440717,90.0,53.5,40.75,,1,0,0,0.0
1691509440809,90.0,53.5,40.75,,1,0,0,0.0
1691509440901,90.0,53.5,40.75,,1,0,0,0.0
1691509440992,90.0,53.25,40.75,,1,0,0,0.0
1691509441084,90.0,53.25,40.75,,1,0,0,0.0
1691509441176,90.0,53.25,40.75,,1,0,0,0.0
1691509441267,90.0,53.5,40.75,,1,0,0,0.0
1691509441359,90.0,53.5,40.75,,1,0,0,0.0
1691509441451,90.0,53.25,40.75,,1,0,0,0.0
1691509441543,90.0,53.5,40.75,,1,0,0,0.0
1691509441635,90.0,53.5,40.75,,1,0,0,0.0
1691509441727,90.0,53.5,40.75,,1,0,0,0.0
1691509441819,90.0,53.5,40.75,,1,0,0,0.0
1691509441910,90.0,53.5,40.75,,1,0,0,0.0
1691509442001,90.0,53.5,40.75,,1,0,0,0.0
1691509442094,90.0,53.5,40.75,,1,0,0,0.0
1691509442185,90.0,53.5,40.75,,1,0,0,0.0
1691509442277,90.0,53.25,40.75,,1,0,0,0.0
1691509442369,90.0,53.5,40.75,,1,0,0,0.0
1691509442460,90.0,53.5,40.75,,1,0,0,0.0
1691509442551,90.0,53.5,40.75,,1,0,0,0.0
1691509442642,90.0,53.5,40.75,,1,0,0,0.0
1691509442733,90.0,53.5,40.75,,1,0,0,0.0
1691509442825,90.0,53.5,40.75,,1,0,0,0.0
1691509442916,90.0,53.5,40.75,,1,0,0,0.0
1691509443007,90.0,53.5,40.75,,1,0,0,0.0
1691509443099,90.0,53.5,40.75,,1,0,0,0.0
1691509443191,90.0,53.5,40.75,,1,0,0,0.0
1691509443282,90.0,53.5,40.75,,1,0,0,0.0
1691509443375,90.0,53.5,40.75,,1,0,0,0.0
1691509443466,90.0,53.5,40.75,,1,0,0,0.0
1691509443558,90.0,53.5,40.75,,1,0,0,0.0
1691509443649,90.0,53.5,40.75,,1,0,0,0.0
1691509443740,90.0,53.5,40.75,,1,0,0,0.0
1691509443836,90.0,53.5,40.75,,1,0,0,0.0
1691509443929,90.0,53.5,40.75,,1,0,0,0.0
1691509444020,90.0,53.5,40.75,,1,0,0,0.0
1691509444111,90.0,53.5,40.75,,1,0,0,0.0
1691509444203,90.0,53.5,40.75,,1,0,0,0.0
1691509444295,90.0,53.5,40.75,,1,0,0,0.0
1691509444387,90.0,53.5,40.75,,1,0,0,0.0
1691509444479,90.0,53.5,40.75,,1,0,0,0.0
1691509444570,90.0,53.5,40.75,,1,0,0,0.0
1691509444661,90.0,53.5,40.75,,1,0,0,0.0
1691509444754,90.0,53.5,40.75,,1,0,0,0.0
1691509444846,90.0,53.5,40.75,,1,0,0,0.0
1691509444937,90.0,53.5,40.75,,1,0,0,0.0
1691509445028,90.0,53.5,40.75,,1,0,0,0.0
1691509445120,90.0,53.5,40.75,,1,0,0,0.0
1691509445211,90.0,53.5,40.75,,1,0,0,0.0
1691509445303,90.0,53.5,40.75,,1,0,0,0.0
1691509445394,90.0,53.5,40.75,,1,0,0,0.0
1691509445486,90.0,53.5,40.75,,1,0,0,0.0
1691509445577,90.0,53.5,40.75,,1,0,0,0.0
1691509445670,90.0,53.5,40.75,,1,0,0,0.0
1691509445762,90.0,53.5,40.75,,1,0,0,0.0
1691509445854,90.0,53.5,40.75,,1,0,0,0.0
1691509445945,90.0,53.5,40.75,,1,0,0,0.0
1691509446036,90.0,53.5,40.75,,1,0,0,0.0
1691509446128,90.0,53.5,40.75,,1,0,0,0.0
1691509446220,90.0,53.5,40.75,,1,0,0,0.0
1691509446311,90.0,53.5,40.75,,1,0,0,0.0
1691509446403,90.0,53.5,40.75,,1,0,0,0.0
1691509446494,90.0,53.5,40.75,,1,0,0,0.0
1691509446587,90.0,53.5,40.75,,1,0,0,0.0
1691509446678,90.0,53.5,40.75,,1,0,0,0.0
1691509446769,90.0,53.5,40.75,,1,0,0,0.0
1691509446860,90.0,53.5,40.75,,1,0,0,0.0
1691509446952,90.0,53.5,40.75,,1,0,0,0.0
1691509447045,90.0,53.75,40.75,,1,0,0,0.0
1691509447137,90.0,53.5,40.75,,1,0,0,0.0
1691509447229,90.0,53.5,40.75,,1,0,0,0.0
1691509447320,90.0,53.75,40.75,,1,0,0,0.0
