time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1687731966.494940621s,67.25,31.1875,33.75,30.375,35.5,30.5
1687731966.50247355s,67.25,31.1875,33.75,30.3125,35.5,30.5
1687731966.510831471s,67.25,31.1875,33.75,30.3125,35.5,30.5
1687731966.518160403s,67.25,31.1875,33.75,30.3125,35.5,30.5
1687731966.526431325s,67.25,31.1875,33.75,30.3125,35.5,30.5
1687731966.534723247s,67.25,31.1875,31.75,30.3125,35.5,30.5625
1687731966.54293417s,67.25,31.1875,31.75,30.3125,35.5,30.5625
1687731966.551272091s,67.25,31.1875,31.75,30.3125,35.5,30.5625
1687731966.559130018s,67.25,31.1875,31.75,30.3125,35.5,30.5625
1687731966.566380949s,67.25,31.1875,31.75,30.3125,35.5,30.5625
1687731966.574581872s,67.25,31.125,31.75,30.375,35,30.5625
1687731966.583126792s,67.25,31.125,31.75,30.375,35,30.5625
1687731966.590901719s,67.25,31.125,31.75,30.375,35,30.5625
1687731966.599227641s,67.25,31.125,31.75,30.375,35,30.5625
1687731966.606454573s,67.25,31.125,34.5,30.375,35,30.5
1687731966.614688495s,67.25,31.125,34.5,30.375,35,30.5
1687731966.622857419s,67.25,31.125,34.5,30.375,35,30.5
1687731966.63116534s,67.25,31.125,34.5,30.375,35,30.5
1687731966.638457272s,67.25,31.125,34.5,30.375,35,30.5
1687731966.647014192s,67.25,31.1875,34.5,30.3125,35,30.5
1687731966.655286114s,67.25,31.1875,34.5,30.3125,35,30.5
1687731966.662496046s,67.25,31.1875,34.5,30.3125,35,30.5
1687731966.670852967s,67.25,31.1875,34.5,30.3125,35,30.5
1687731966.679210889s,67.25,31.1875,34.25,30.3125,35,30.5
1687731966.686465821s,67.25,31.1875,34.25,30.3125,35,30.5625
1687731966.694727743s,67.25,31.1875,34.25,30.3125,35,30.5625
1687731966.703069665s,67.25,31.1875,34.25,30.3125,35,30.5625
1687731966.710658593s,67.25,31.1875,34.25,30.3125,35,30.5625
1687731966.718979515s,67.25,31.1875,34.25,30.3125,35.25,30.5625
1687731966.727243437s,67.25,31.1875,34.25,30.3125,35.25,30.5625
1687731966.734520369s,67.25,31.1875,34.25,30.3125,35.25,30.5625
1687731966.742728292s,67.25,31.1875,34.25,30.3125,35.25,30.5625
1687731966.750299221s,67.25,31.1875,34.25,30.3125,35.25,30.5625
1687731966.758534143s,67.5,31.1875,32,30.3125,35.25,30.5
1687731966.766777066s,67.5,31.1875,32,30.3125,35.25,30.5
1687731966.774197996s,67.5,31.1875,32,30.3125,35.25,30.5
1687731966.782408919s,67.5,31.1875,32,30.3125,35.25,30.5
1687731966.790725841s,67.5,31.1875,32,30.3125,35,30.5
1687731966.799037763s,67.5,31.1875,32,30.3125,35,30.5
1687731966.807283685s,67.5,31.1875,32,30.3125,35,30.5
1687731966.814551617s,67.5,31.1875,32,30.3125,35,30.5
1687731966.82272454s,67.5,31.1875,32,30.3125,35,30.5
1687731966.831033462s,67.5,31.1875,33.75,30.3125,35,30.5
1687731966.838610391s,67.5,31.1875,33.75,30.3125,35,30.5
1687731966.987382992s,67.5,31.1875,33,30.3125,36,30.5
1687731966.989688971s,67.5,31.1875,33,30.3125,36,30.5
1687731966.998938884s,67.5,31.1875,33,30.3125,36,30.5
1687731967.007173806s,67.5,31.1875,33,30.3125,36,30.5
1687731967.014454738s,67.5,31.1875,33,30.3125,35.5,30.5
1687731967.022635661s,67.5,31.1875,33,30.3125,35.5,30.5
1687731967.030845584s,67.5,31.1875,33,30.3125,35.5,30.5
1687731967.038409513s,67.5,31.1875,33,30.3125,35.5,30.5
1687731967.046675435s,67.5,31.1875,33,30.3125,35.5,30.5
1687731967.054946357s,67.5,31.1875,32.75,30.3125,35.5,30.5625
1687731967.06315528s,67.5,31.1875,32.75,30.3125,35.5,30.5625
1687731967.070972207s,67.5,31.1875,32.75,30.3125,35.5,30.5625
1687731967.079272129s,67.5,31.1875,32.75,30.3125,35.5,30.5625
1687731967.08663506s,67.5,31.1875,32.75,30.3125,35.5,30.5625
1687731967.09514098s,67.5,31.1875,32.75,30.3125,35.25,30.5625
1687731967.102799908s,67.5,31.1875,32.75,30.3125,35.25,30.5625
1687731967.111119829s,67.5,31.1875,32.75,30.3125,35.25,30.5625
1687731967.118394761s,67.5,31.1875,32.75,30.3125,35.25,30.5625
1687731967.126657683s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.134851606s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.143092529s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.15038646s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.15889338s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.167129303s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.174375235s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.182598158s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.19083008s,67.5,31.1875,35.5,30.3125,35.25,30.5625
1687731967.198693006s,67.5,31.1875,33.25,30.3125,35.25,30.5625
1687731967.206907929s,67.75,31.1875,33.25,30.3125,35.25,30.5
1687731967.215200851s,67.75,31.1875,33.25,30.3125,35.25,30.5
1687731967.222672781s,67.75,31.1875,33.25,30.3125,35.25,30.5
1687731967.230986703s,67.75,31.1875,33.25,30.3125,35.25,30.5
1687731967.239300625s,67.75,31.1875,33.25,30.3125,35,30.5
1687731967.246568556s,67.75,31.1875,33.25,30.3125,35,30.5
1687731967.254848478s,67.75,31.1875,33.25,30.3125,35,30.5
1687731967.263074401s,67.75,31.1875,33.25,30.3125,35,30.5
1687731967.270387332s,67.75,31.1875,33.25,30.3125,35,30.5
1687731967.278618255s,67.75,31.1875,31.5,30.3125,35,30.5625
1687731967.287132175s,67.75,31.1875,31.5,30.3125,35,30.5625
1687731967.294875102s,67.75,31.1875,31.5,30.3125,35,30.5625
1687731967.303102025s,67.75,31.1875,31.5,30.3125,35,30.5625
1687731967.310360957s,67.75,31.1875,31.5,30.3125,35.25,30.5625
1687731967.318596879s,67.75,31.1875,31.5,30.3125,35.25,30.5625
1687731967.326863802s,67.75,31.1875,31.5,30.3125,35.25,30.5625
1687731967.335144724s,67.75,31.1875,31.5,30.3125,35.25,30.5625
1687731967.342384656s,67.75,31.1875,31.5,30.3125,35.25,30.5625
1687731967.350117583s,67.75,31.1875,34.5,30.3125,35.25,30.5625
1687731967.506220116s,67.75,31.1875,32,30.3125,36,30.5625
1687731967.50892109s,67.75,31.1875,32,30.3125,36,30.5625
1687731967.511698064s,67.75,31.1875,32,30.3125,36,30.5625
1687731967.519143994s,67.75,31.1875,32,30.3125,36,30.5625
1687731967.526394926s,67.75,31.1875,32,30.3125,36,30.5625
1687731967.534665848s,67.75,31.1875,32,30.3125,35,30.5625
1687731967.543192768s,67.75,31.1875,32,30.3125,35,30.5625
1687731967.5504817s,67.75,31.1875,32,30.3125,35,30.5625
1687731967.558698623s,67.75,31.1875,32,30.3125,35,30.5625
1687731967.566951545s,67.75,31.1875,32,30.3125,35,30.5625
1687731967.575200467s,67.75,31.1875,33.5,30.3125,35,30.5
1687731967.728694025s,68,31.1875,33,30.3125,36,30.5
1687731967.731035003s,68,31.1875,33,30.3125,36,30.5
1687731967.734081974s,68,31.1875,33,30.3125,36,30.5
1687731967.742314897s,68,31.1875,33,30.3125,36,30.5
1687731967.750655818s,68,31.1875,33,30.3125,36,30.5
1687731967.75894774s,68,31.1875,33,30.3125,35.5,30.5
1687731967.767205663s,68,31.1875,33,30.3125,35.5,30.5
1687731967.774479594s,68,31.1875,33,30.3125,35.5,30.5
1687731967.782704517s,68,31.1875,33,30.3125,35.5,30.5
1687731967.790999439s,68,31.1875,31.75,30.3125,35.5,30.5
1687731967.798597368s,68,31.1875,31.75,30.3125,35.5,30.5
1687731967.806315295s,68,31.1875,31.75,30.3125,35.5,30.5
1687731967.814541218s,68,31.1875,31.75,30.3125,35.5,30.5
1687731967.822285145s,68,31.1875,31.75,30.3125,35.5,30.5
1687731967.830654066s,68,31.1875,31.75,30.3125,35.5,30.5
1687731967.838974988s,68,31.1875,31.75,30.3125,35.25,30.5
1687731967.847234911s,68,31.1875,31.75,30.3125,35.25,30.5
1687731967.854969838s,68,31.1875,31.75,30.3125,35.25,30.5
1687731967.863014762s,68,31.1875,31.75,30.3125,35.25,30.5
1687731967.871003687s,68,31.1875,35.5,30.3125,35.25,30.5
1687731967.878887613s,68,31.1875,35.5,30.3125,35.25,30.5
1687731967.887160535s,68,31.1875,35.5,30.3125,35.25,30.5
1687731967.894551466s,68,31.1875,35.5,30.3125,35.25,30.5
1687731967.903415383s,68,31.1875,35.5,30.3125,35.25,30.5
1687731967.910584315s,68,31.1875,35.5,30.3125,35,30.5
1687731967.918832238s,68,31.1875,35.5,30.3125,35,30.5
1687731967.926235168s,68,31.1875,35.5,30.3125,35,30.5
1687731967.935029085s,68,31.1875,35.5,30.3125,35,30.5
1687731967.943274008s,68,31.1875,33.75,30.3125,35,30.5
1687731967.950903936s,68,31.1875,33.75,30.3125,35,30.5
1687731967.959759853s,68,31.1875,33.75,30.3125,35,30.5
1687731967.966989785s,68,31.1875,33.75,30.3125,35,30.5
1687731967.975188708s,68,31.1875,33.75,30.3125,35,30.5
1687731967.98242064s,68,31.1875,33.75,30.375,35,30.5
1687731967.99096256s,68,31.1875,33.75,30.375,35,30.5
1687731967.998874485s,68,31.1875,33.75,30.375,35,30.5
1687731968.007109408s,68,31.1875,33.75,30.375,35,30.5
1687731968.014705337s,68,31.1875,31.5,30.375,35,30.5
1687731968.022964259s,68.25,31.1875,31.5,30.375,35,30.5625
1687731968.031260181s,68.25,31.1875,31.5,30.375,35,30.5625
1687731968.038560112s,68.25,31.1875,31.5,30.375,35,30.5625
1687731968.046834035s,68.25,31.1875,31.5,30.375,35,30.5625
1687731968.054199965s,68.25,31.1875,31.5,30.3125,35.25,30.5625
1687731968.062384888s,68.25,31.1875,31.5,30.3125,35.25,30.5625
1687731968.07075381s,68.25,31.1875,31.5,30.3125,35.25,30.5625
1687731968.079086731s,68.25,31.1875,31.5,30.3125,35.25,30.5625
1687731968.086349663s,68.25,31.1875,31.5,30.3125,35.25,30.5625
1687731968.094629585s,68.25,31.1875,34,30.3125,35.25,30.5
1687731968.247229151s,68.25,31.1875,32.25,30.3125,36,30.5
1687731968.249571129s,68.25,31.1875,32.25,30.3125,36,30.5
1687731968.25482508s,68.25,31.1875,32.25,30.3125,36,30.5
1687731968.262641006s,68.25,31.1875,32.25,30.3125,36,30.5
1687731968.270978928s,68.25,31.1875,32.25,30.3125,36,30.5
1687731968.278311859s,68.25,31.1875,32.25,30.3125,35,30.5
1687731968.286593781s,68.25,31.1875,32.25,30.3125,35,30.5
1687731968.294870703s,68.25,31.1875,32.25,30.3125,35,30.5
1687731968.303094626s,68.25,31.1875,32.25,30.3125,35,30.5
1687731968.310686555s,68.25,31.1875,32.5,30.3125,35,30.5
1687731968.319170475s,68.25,31.1875,32.5,30.3125,35,30.5
1687731968.46968606s,68.5,31.1875,33.75,30.375,36,30.5
1687731968.472036038s,68.5,31.1875,33.75,30.375,36,30.5
1687731968.479052972s,68.5,31.1875,33.75,30.375,36,30.5
1687731968.487273895s,68.5,31.1875,33.75,30.375,36,30.5
1687731968.494486827s,68.5,31.1875,33.75,30.375,36,30.5
1687731968.502970747s,68.5,31.1875,33.75,30.3125,35.25,30.5
1687731968.51124667s,68.5,31.1875,33.75,30.3125,35.25,30.5
1687731968.518504601s,68.5,31.1875,33.75,30.3125,35.25,30.5
1687731968.527626516s,68.5,31.1875,33.75,30.3125,35.25,30.5
1687731968.534887447s,68.5,31.1875,32,30.3125,35.25,30.5
1687731968.54309737s,68.5,31.1875,32,30.3125,35.25,30.5
1687731968.550652299s,68.5,31.1875,32,30.3125,35.25,30.5
1687731968.558856222s,68.5,31.1875,32,30.3125,35.25,30.5
1687731968.566300152s,68.5,31.1875,32,30.3125,35.25,30.5
1687731968.574520075s,68.5,31.1875,32,30.375,35,30.5
1687731968.582738998s,68.5,31.1875,32,30.375,35,30.5
1687731968.59100592s,68.5,31.1875,32,30.375,35,30.5
1687731968.598318851s,68.5,31.1875,32,30.375,35,30.5
1687731968.607093769s,68.5,31.1875,34.75,30.375,35,30.5
1687731968.614294701s,68.5,31.1875,34.75,30.375,35,30.5
1687731968.622515624s,68.5,31.1875,34.75,30.375,35,30.5
1687731968.631141543s,68.5,31.1875,34.75,30.375,35,30.5
1687731968.638999469s,68.5,31.1875,34.75,30.375,35,30.5
1687731968.647261391s,68.5,31.1875,34.75,30.3125,35,30.5
1687731968.654510323s,68.5,31.1875,34.75,30.3125,35.25,30.5
1687731968.662724246s,68.5,31.1875,34.75,30.3125,35.25,30.5
1687731968.671050168s,68.5,31.1875,34.75,30.3125,35.25,30.5
1687731968.678367099s,68.5,31.1875,34.75,30.3125,35.25,30.5
1687731968.686631021s,68.5,31.1875,34.5,30.3125,35.25,30.5
1687731968.695185941s,68.5,31.1875,34.5,30.3125,35.25,30.5
1687731968.702332873s,68.5,31.1875,34.5,30.3125,35.25,30.5
1687731968.710675795s,68.5,31.1875,34.5,30.3125,35.25,30.5
1687731968.718961717s,68.5,31.1875,34.5,30.3125,35.25,30.5
1687731968.726320648s,68.5,31.1875,34.5,30.375,35.25,30.5
1687731968.734549571s,68.5,31.1875,34.5,30.375,35.25,30.5
1687731968.742678494s,68.5,31.1875,34.5,30.375,35.25,30.5
1687731968.751021416s,68.5,31.1875,34.5,30.375,35.25,30.5
1687731968.759165339s,68.75,31.1875,32.25,30.375,35.25,30.5
1687731968.766371272s,68.75,31.1875,32.25,30.375,35.25,30.5625
1687731968.774706193s,68.75,31.1875,32.25,30.375,35.25,30.5625
1687731968.782659118s,68.75,31.1875,32.25,30.375,35.25,30.5625
1687731968.79097004s,68.75,31.1875,32.25,30.375,35.25,30.5625
1687731968.799281962s,68.75,31.125,32.25,30.3125,35.25,30.5625
1687731968.806521894s,68.75,31.125,32.25,30.3125,35.25,30.5625
1687731968.814794816s,68.75,31.125,32.25,30.3125,35.25,30.5625
1687731968.822186747s,68.75,31.125,32.25,30.3125,35.25,30.5625
1687731968.830539668s,68.5,31.125,33.75,30.3125,35.25,30.5625
1687731968.838780591s,68.5,31.125,33.75,30.3125,35.25,30.5
1687731968.988280186s,68.75,31.1875,33,30.3125,36,30.5625
1687731968.990640164s,68.75,31.1875,33,30.3125,36,30.5625
1687731968.998997085s,68.75,31.1875,33,30.3125,36,30.5625
1687731969.007274007s,68.75,31.1875,33,30.3125,36,30.5625
1687731969.014914935s,68.75,31.1875,33,30.3125,36,30.5625
1687731969.023150858s,68.75,31.1875,33,30.3125,35,30.5625
1687731969.03041379s,68.75,31.1875,33,30.3125,35,30.5625
1687731969.038602713s,68.75,31.1875,33,30.3125,35,30.5625
1687731969.046872635s,68.75,31.1875,33,30.3125,35,30.5625
1687731969.055162557s,68.75,31.1875,32.75,30.3125,35,30.5625
1687731969.062383489s,68.75,31.1875,32.75,30.3125,35,30.5
1687731969.070728411s,68.75,31.1875,32.75,30.3125,35,30.5
1687731969.07823534s,68.75,31.1875,32.75,30.3125,35,30.5
1687731969.086509263s,68.75,31.1875,32.75,30.3125,35,30.5
1687731969.094794185s,68.75,31.1875,32.75,30.3125,35,30.5
1687731969.103021107s,68.75,31.1875,32.75,30.3125,35.25,30.5
1687731969.110329039s,68.75,31.1875,32.75,30.3125,35.25,30.5
1687731969.118524962s,68.75,31.1875,32.75,30.3125,35.25,30.5
1687731969.126765884s,69,31.1875,35.25,30.3125,35.25,30.5
1687731969.135044806s,69,31.1875,35.25,30.3125,35.25,30.5
1687731969.142296738s,69,31.1875,35.25,30.3125,35.25,30.5
1687731969.151235654s,69,31.1875,35.25,30.3125,35.25,30.5
1687731969.158545585s,69,31.1875,35.25,30.3125,35.25,30.5
1687731969.166811508s,69,31.1875,35.25,30.3125,35.25,30.5
1687731969.174979431s,69,31.1875,35.25,30.3125,35,30.5
1687731969.183206354s,69,31.1875,35.25,30.3125,35,30.5
1687731969.190448286s,69,31.1875,35.25,30.3125,35,30.5
1687731969.198678208s,69,31.1875,33.25,30.3125,35,30.5
1687731969.206122138s,69,31.1875,33.25,30.3125,35,30.5
1687731969.21441206s,69,31.1875,33.25,30.3125,35,30.5
1687731969.222620983s,69,31.1875,33.25,30.3125,35,30.5
1687731969.230936905s,69,31.1875,33.25,30.3125,35,30.5
1687731969.239260827s,69,31.1875,33.25,30.3125,35,30.5
1687731969.247072753s,69,31.1875,33.25,30.3125,35.25,30.5
1687731969.254360685s,69,31.1875,33.25,30.3125,35.25,30.5
1687731969.263190602s,69,31.1875,33.25,30.3125,35.25,30.5
1687731969.270237536s,69,31.1875,33.25,30.3125,35.25,30.5
1687731969.278488458s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.286692381s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.294973303s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.303199226s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.310550157s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.318771079s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.327006002s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.334300933s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.342491857s,69,31.1875,31.5,30.3125,35.25,30.5
1687731969.350834778s,69,31.1875,34.5,30.3125,35.25,30.5
1687731969.507162309s,69.25,31.1875,32,30.3125,36,30.5
1687731969.509510287s,69.25,31.1875,32,30.3125,36,30.5
1687731969.518797199s,69.25,31.1875,32,30.3125,36,30.5
1687731969.52620613s,69.25,31.1875,32,30.3125,36,30.5
1687731969.534405053s,69.25,31.1875,32,30.3125,36,30.5
1687731969.542594976s,69.25,31.1875,32,30.3125,35.25,30.5
1687731969.551025896s,69.25,31.1875,32,30.3125,35.25,30.5
1687731969.558339828s,69.25,31.1875,32,30.3125,35.25,30.5
1687731969.567144745s,69.25,31.1875,32,30.3125,35.25,30.5
1687731969.574391677s,69.25,31.1875,33.75,30.3125,35.25,30.5
1687731969.72943922s,69.25,31.1875,33,30.3125,36,30.5625
1687731969.731768198s,69.25,31.1875,33,30.3125,36,30.5
1687731969.734619171s,69.25,31.1875,33,30.3125,36,30.5
1687731969.742842094s,69.25,31.1875,33,30.3125,36,30.5
1687731969.751139016s,69.25,31.1875,33,30.3125,36,30.5
1687731969.758469947s,69.25,31.1875,33,30.3125,36,30.5
1687731969.766739869s,69.25,31.1875,33,30.3125,35.5,30.5
1687731969.774984791s,69.25,31.1875,33,30.3125,35.5,30.5
1687731969.782221723s,69.25,31.1875,33,30.3125,35.5,30.5
1687731969.790575645s,69.25,31.1875,33,30.3125,35.5,30.5
1687731969.798820567s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.80707949s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.814365421s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.822590344s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.830935266s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.838304196s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.846856116s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.855129038s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.86233797s,69.25,31.1875,32.25,30.3125,35.5,30.5
1687731969.871207887s,69.25,31.1875,35.75,30.3125,35.5,30.5
1687731969.878519818s,69.25,31.1875,35.75,30.3125,35.5,30.5
1687731969.886784741s,69.25,31.1875,35.75,30.3125,35.5,30.5
1687731969.895011663s,69.25,31.1875,35.75,30.3125,35.5,30.5
1687731969.903212586s,69.25,31.1875,35.75,30.3125,35.5,30.5
1687731969.910777515s,69.25,31.1875,35.75,30.3125,35.5,30.5
1687731969.919087437s,69.25,31.1875,35.75,30.3125,35.25,30.5
1687731969.926328369s,69.25,31.1875,35.75,30.3125,35.25,30.5
1687731969.934615291s,69.25,31.1875,35.75,30.3125,35.25,30.5
1687731969.942791214s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.951124136s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.958392068s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.96668499s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.97410692s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.982311843s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.990662764s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731969.998990686s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731970.007244608s,69.5,31.1875,33.75,30.3125,35.25,30.5
1687731970.01449254s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.022712463s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.031022385s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.038620313s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.046861236s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.055063159s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.063358081s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.070513014s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.078684937s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.08688086s,69.5,31.1875,31.25,30.3125,35.25,30.5
1687731970.095262781s,69.5,31.1875,34.5,30.3125,35.25,30.5
1687731970.248160344s,69.5,31.1875,32.25,30.3125,36,30.5
1687731970.250504322s,69.5,31.1875,32.25,30.3125,36,30.5
1687731970.254694283s,69.5,31.1875,32.25,30.3125,36,30.5
1687731970.262939205s,69.5,31.1875,32.25,30.3125,36,30.5
1687731970.271227127s,69.5,31.1875,32.25,30.3125,36,30.5
1687731970.278554058s,69.5,31.1875,32.25,30.3125,36,30.5
1687731970.286810981s,69.5,31.1875,32.25,30.3125,35.25,30.5
1687731970.294232911s,69.5,31.1875,32.25,30.3125,35.25,30.5
1687731970.302459834s,69.5,31.1875,32.25,30.3125,35.25,30.5
1687731970.310761756s,69.5,31.1875,32.75,30.3125,35.25,30.5
1687731970.319092677s,69.75,31.1875,32.75,30.3125,35.25,30.5
1687731970.470699252s,69.75,31.1875,33.5,30.3125,36,30.5
1687731970.47304523s,69.75,31.1875,33.5,30.3125,36,30.5
1687731970.47834818s,69.75,31.1875,33.5,30.3125,36,30.5625
1687731970.4868741s,69.75,31.1875,33.5,30.3125,36,30.5625
1687731970.495252021s,69.75,31.1875,33.5,30.3125,36,30.5625
1687731970.502475954s,69.75,31.1875,33.5,30.3125,36,30.5625
1687731970.510806875s,69.75,31.1875,33.5,30.3125,35.25,30.5625
1687731970.519134797s,69.75,31.1875,33.5,30.3125,35.25,30.5625
1687731970.526372729s,69.75,31.1875,33.5,30.3125,35.25,30.5625
1687731970.534664651s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.542859574s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.550195505s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.558419428s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.56663435s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.574865273s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.583084196s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.590399127s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.59864005s,69.75,31.1875,31.75,30.3125,35.25,30.5625
1687731970.606889972s,69.75,31.1875,35,30.3125,35.25,30.5625
1687731970.614267903s,69.75,31.1875,35,30.3125,35.25,30.5625
1687731970.622498825s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.630818747s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.639137669s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.646391601s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.654672523s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.662901446s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.671421366s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.679043294s,69.75,31.1875,35,30.3125,35.25,30.5
1687731970.687283216s,70,31.1875,34.25,30.3125,35.25,30.5
1687731970.694484149s,70,31.1875,34.25,30.3125,35.25,30.5
1687731970.702714071s,70,31.1875,34.25,30.3125,35.25,30.5625
1687731970.711011993s,70,31.1875,34.25,30.3125,35.25,30.5625
1687731970.718316925s,70,31.1875,34.25,30.3125,35.25,30.5625
1687731970.726642847s,70,31.1875,34.25,30.3125,35.25,30.5625
1687731970.734877769s,70,31.1875,34.25,30.3125,35,30.5625
1687731970.7422397s,70,31.1875,34.25,30.3125,35,30.5625
1687731970.750591621s,70,31.1875,34.25,30.3125,35,30.5625
1687731970.758856544s,70,31.1875,31.75,30.3125,35,30.5625
1687731970.767126466s,70,31.1875,31.75,30.3125,35,30.5625
1687731970.774404398s,70,31.1875,31.75,30.3125,35,30.5
1687731970.78262732s,70,31.1875,31.75,30.3125,35,30.5
1687731970.790937242s,70,31.1875,31.75,30.3125,35,30.5
1687731970.799270164s,70,31.1875,31.75,30.3125,35,30.5
1687731970.806862093s,70,31.1875,31.75,30.3125,35.25,30.5
1687731970.815144015s,70,31.1875,31.75,30.3125,35.25,30.5
1687731970.822378947s,70,31.1875,31.75,30.3125,35.25,30.5
1687731970.830785868s,70,31.1875,33.5,30.3125,35.25,30.5
1687731970.83909379s,70,31.1875,33.5,30.3125,35.25,30.5
1687731970.989249378s,70,31.1875,33,30.3125,36,30.5
1687731970.991583356s,70,31.1875,33,30.3125,36,30.5
1687731970.999158285s,70,31.1875,33,30.3125,36,30.5
1687731971.006432217s,70,31.1875,33,30.3125,36,30.5
1687731971.014702139s,70,31.1875,33,30.3125,36,30.5
1687731971.022877062s,70,31.1875,33,30.3125,36,30.5
1687731971.030749988s,70,31.1875,33,30.3125,35.25,30.5
1687731971.03906691s,70,31.1875,33,30.3125,35.25,30.5
1687731971.046323842s,70,31.1875,33,30.3125,35.25,30.5
1687731971.054586764s,70,31.1875,32.75,30.3125,35.25,30.5
1687731971.211518289s,70.25,31.1875,33.75,30.3125,36,30.5
1687731971.213951266s,70.25,31.1875,33.75,30.3125,36,30.5
1687731971.223252179s,70.25,31.1875,33.75,30.3125,36,30.5625
1687731971.23056911s,70.25,31.1875,33.75,30.3125,36,30.5625
1687731971.238802033s,70.25,31.1875,33.75,30.3125,36,30.5625
1687731971.247048955s,70.25,31.1875,33.75,30.3125,36,30.5625
1687731971.254626884s,70.25,31.1875,33.75,30.3125,35.5,30.5625
1687731971.262849807s,70.25,31.1875,33.75,30.3125,35.5,30.5625
1687731971.271145729s,70.25,31.1875,33.75,30.3125,35.5,30.5625
1687731971.27846366s,70.25,31.1875,31.75,30.3125,35.5,30.5625
1687731971.286714582s,70.25,31.1875,31.75,30.3125,35.5,30.5625
1687731971.294949505s,70.25,31.1875,31.75,30.3125,35.5,30.5
1687731971.303170428s,70.25,31.1875,31.75,30.3125,35.5,30.5
1687731971.310475359s,70.25,31.1875,31.75,30.3125,35.5,30.5
1687731971.319018279s,70.25,31.1875,31.75,30.3125,35.5,30.5
1687731971.327237201s,70.25,31.1875,31.75,30.3125,35,30.5
1687731971.334508133s,70.25,31.1875,31.75,30.3125,35,30.5
1687731971.342715056s,70.25,31.1875,31.75,30.3125,35,30.5
1687731971.351045978s,70.25,31.1875,34.5,30.3125,35,30.5
1687731971.358324909s,70.25,31.1875,34.5,30.3125,35,30.5
1687731971.366536832s,70.25,31.1875,34.5,30.3125,35,30.5
1687731971.374834754s,70.25,31.1875,34.5,30.3125,35,30.5
