time,boilerTempC,groupheadTempC,heatLevel
1691017158690,35.0,33.0,0.8
1691017158783,35.0,33.0,0.8
1691017158874,35.0,33.0,0.8
1691017158966,35.0,33.0,0.8
1691017159059,35.0,33.0,0.8
1691017159151,35.0,33.0,0.8
1691017159243,35.0,33.0,0.8
1691017159335,35.0,33.0,0.8
1691017159427,35.0,33.0,0.8
1691017159518,35.0,33.0,0.8
1691017159610,35.0,33.0,0.8
1691017159701,35.0,33.0,0.8
1691017159793,35.0,33.0,0.8
1691017159884,35.0,33.0,0.8
1691017159976,35.0,33.0,0.8
1691017160068,35.0,33.0,0.8
1691017160160,35.0,33.0,0.8
1691017160251,35.0,33.0,0.8
1691017160342,35.0,33.0,0.8
1691017160434,35.0,33.0,0.8
1691017160525,35.0,33.0,0.8
1691017160617,35.0,33.0,0.8
1691017160709,35.0,33.0,0.8
1691017160800,35.0,33.0,0.8
1691017160892,35.0,33.0,0.8
1691017160983,35.0,33.0,0.8
1691017161074,35.25,33.0,0.8
1691017161166,35.0,33.0,0.8
1691017161257,35.0,33.0,0.8
1691017161348,35.25,33.0,0.8
1691017161441,35.0,33.0,0.8
1691017161532,35.0,33.0,0.8
1691017161623,35.0,33.0,0.8
1691017161715,35.0,33.0,0.8
1691017161806,35.0,33.0,0.8
1691017161898,35.0,33.0,0.8
1691017161991,35.0,33.0,0.8
1691017162083,35.0,33.0,0.8
1691017162174,35.0,33.0,0.8
1691017162265,35.0,33.0,0.8
1691017162358,35.25,33.0,0.8
1691017162450,35.25,33.0,0.8
1691017162541,35.0,33.0,0.8
1691017162632,35.25,33.0,0.8
1691017162724,35.25,33.0,0.8
1691017162816,35.0,33.0,0.8
1691017162907,35.25,33.0,0.8
1691017162998,35.0,33.0,0.8
1691017163089,35.0,33.0,0.8
1691017163182,35.0,33.0,0.8
1691017163273,35.0,33.0,0.8
1691017163364,35.0,33.0,0.8
1691017163456,35.0,33.0,0.8
1691017163548,35.25,33.0,0.8
1691017163640,35.25,33.0,0.8
1691017163731,35.25,33.0,0.8
1691017163823,35.0,33.0,0.8
1691017163915,35.25,33.0,0.8
1691017164007,35.0,33.0,0.8
1691017164098,35.0,33.0,0.8
1691017164190,35.25,33.0,0.8
1691017164283,35.25,33.0,0.8
1691017164374,35.25,33.0,0.8
1691017164465,35.25,33.0,0.8
1691017164556,35.25,33.0,0.8
1691017164647,35.25,33.0,0.8
1691017164740,35.25,33.0,0.8
1691017164832,35.25,33.0,0.8
1691017164923,35.25,33.0,0.8
1691017165015,35.25,33.0,0.8
1691017165107,35.25,33.0,0.8
1691017165199,35.25,33.0,0.8
1691017165290,35.25,33.0,0.8
1691017165382,35.25,33.0,0.8
1691017165474,35.25,33.0,0.8
1691017165566,35.25,33.0,0.8
1691017165657,35.25,33.0,0.8
1691017165748,35.25,33.0,0.8
1691017165840,35.25,33.0,0.8
1691017165931,35.25,33.0,0.8
1691017166022,35.25,33.0,0.8
1691017166114,35.25,33.0,0.8
1691017166206,35.25,33.0,0.8
1691017166298,35.25,33.0,0.8
1691017166389,35.25,33.0,0.8
1691017166481,35.25,33.0,0.8
1691017166573,35.25,33.0,0.8
1691017166665,35.25,33.0,0.8
1691017166757,35.25,33.0,0.8
1691017166848,35.25,33.0,0.8
1691017166940,35.25,33.0,0.8
1691017167032,35.25,33.0,0.8
1691017167124,35.25,33.0,0.8
1691017167216,35.25,33.0,0.8
1691017167307,35.25,33.0,0.8
1691017167400,35.25,33.0,0.8
1691017167491,35.5,33.0,0.8
1691017167583,35.5,33.0,0.8
1691017167674,35.25,33.0,0.8
1691017167767,35.5,33.0,0.8
1691017167858,35.5,33.0,0.8
1691017167950,35.25,33.0,0.8
1691017168041,35.5,33.0,0.8
1691017168134,35.5,33.0,0.8
1691017168225,35.5,33.0,0.8
1691017168316,35.5,33.0,0.8
1691017168409,35.25,33.0,0.8
1691017168501,35.5,33.0,0.8
1691017168593,35.5,33.0,0.8
1691017168684,35.5,33.0,0.8
1691017168775,35.5,33.0,0.8
1691017168867,35.5,33.0,0.8
1691017168959,35.5,33.0,0.8
1691017169051,35.5,33.0,0.8
1691017169143,35.5,33.0,0.8
1691017169234,35.5,33.0,0.8
1691017169325,35.5,33.0,0.8
1691017169417,35.5,33.0,0.8
1691017169510,35.5,33.0,0.8
1691017169602,35.5,33.0,0.8
1691017169693,35.5,33.0,0.8
1691017169785,35.75,33.0,0.8
1691017169877,35.5,33.0,0.8
1691017169969,35.5,33.0,0.8
1691017170061,35.75,33.0,0.8
1691017170152,35.5,33.0,0.8
1691017170244,35.75,33.0,0.8
1691017170336,35.75,33.0,0.8
1691017170427,35.75,33.0,0.8
1691017170519,35.75,33.0,0.8
1691017170610,35.75,33.0,0.8
1691017170701,35.75,33.0,0.8
1691017170793,35.75,33.0,0.8
1691017170885,35.75,33.0,0.8
1691017170977,35.75,33.0,0.8
1691017171068,35.75,33.0,0.8
1691017171161,35.75,33.0,0.8
1691017171252,35.75,33.0,0.8
1691017171344,35.75,33.0,0.8
1691017171435,35.75,33.0,0.8
1691017171527,35.75,33.0,0.8
1691017171618,35.75,33.0,0.8
1691017171709,35.75,33.0,0.8
1691017171800,35.75,33.0,0.8
1691017171893,36.0,33.0,0.8
1691017171984,35.75,33.0,0.8
1691017172076,36.0,33.0,0.8
1691017172168,36.0,33.0,0.8
1691017172260,35.75,33.0,0.8
1691017172351,35.75,33.0,0.0
1691017172443,36.0,33.0,0.0
1691017172534,36.0,33.0,0.0
1691017172625,36.0,33.0,0.0
1691017172717,36.0,33.0,0.0
1691017172810,36.0,33.0,0.0
1691017172901,36.0,33.0,0.0
1691017172992,36.0,33.0,0.0
1691017173084,36.0,33.0,0.0
1691017173176,36.0,33.0,0.0
1691017173267,36.0,33.0,0.0
1691017173360,36.0,33.0,0.0
1691017173452,36.0,33.0,0.0
1691017173544,36.0,33.0,0.0
1691017173636,36.0,33.0,0.0
1691017173727,36.0,33.0,0.0
1691017173820,36.0,33.0,0.0
1691017173912,36.0,33.0,0.0
1691017174003,36.0,33.0,0.0
1691017174095,36.0,33.0,0.0
1691017174186,36.0,33.0,0.0
1691017174278,36.25,33.0,0.0
1691017174370,36.0,33.0,0.0
1691017174462,36.25,33.0,0.0
1691017174554,36.0,33.0,0.0
1691017174646,36.25,33.0,0.0
1691017174738,36.25,33.0,0.0
1691017174829,36.25,33.0,0.0
1691017174921,36.25,33.0,0.0
1691017175013,36.25,33.0,0.0
1691017175105,36.25,33.0,0.0
1691017175197,36.25,33.0,0.0
1691017175288,36.25,33.0,0.0
1691017175379,36.25,33.0,0.0
1691017175470,36.5,33.0,0.0
1691017175562,36.25,33.0,0.0
1691017175653,36.25,33.0,0.0
1691017175745,36.25,33.0,0.0
1691017175837,36.5,33.0,0.0
1691017175928,36.25,33.0,0.0
1691017176021,36.25,33.0,0.0
1691017176112,36.5,33.0,0.0
1691017176204,36.5,33.0,0.0
1691017176295,36.5,33.0,0.0
1691017176387,36.5,33.0,0.0
1691017176478,36.5,33.0,0.0
1691017176570,36.5,33.0,0.0
1691017176662,36.5,33.0,0.0
1691017176753,36.5,33.0,0.0
1691017176845,36.5,33.0,0.0
1691017176936,36.5,33.0,0.0
1691017177027,36.5,33.0,0.0
1691017177120,36.5,33.0,0.0
1691017177212,36.5,33.0,0.0
1691017177304,36.5,33.0,0.0
1691017177396,36.5,33.0,0.0
1691017177488,36.75,33.0,0.0
1691017177580,36.5,33.0,0.0
1691017177671,36.75,33.0,0.0
1691017177763,36.75,33.0,0.0
1691017177855,36.75,33.0,0.0
1691017177946,36.75,33.0,0.0
1691017178039,36.75,33.0,0.0
1691017178130,36.75,33.0,0.0
1691017178222,36.75,33.0,0.0
1691017178313,36.75,33.0,0.0
1691017178404,36.75,33.0,0.0
1691017178496,36.75,33.0,0.0
1691017178588,36.75,33.0,0.0
1691017178679,37.0,33.0,0.0
1691017178772,36.75,33.0,0.0
1691017178863,37.0,33.0,0.0
1691017178954,37.0,33.0,0.0
1691017179046,37.0,33.0,0.0
1691017179138,37.0,33.0,0.0
1691017179230,37.0,33.0,0.0
1691017179321,37.0,33.0,0.0
1691017179412,37.0,33.0,0.0
1691017179504,37.0,33.0,0.0
1691017179596,37.0,33.0,0.0
1691017179688,37.0,33.0,0.0
1691017179779,37.25,33.0,0.0
1691017179871,37.0,33.0,0.0
1691017179963,37.0,33.0,0.0
1691017180054,37.25,33.0,0.0
1691017180147,37.25,33.0,0.0
1691017180239,37.25,33.0,0.0
1691017180330,37.25,33.0,0.0
1691017180421,37.25,33.0,0.0
1691017180514,37.25,33.0,0.0
1691017180606,37.25,33.0,0.0
1691017180697,37.25,33.0,0.0
1691017180789,37.25,33.0,0.0
1691017180880,37.25,33.0,0.0
1691017180971,37.25,33.0,0.0
1691017181063,37.5,33.0,0.0
1691017181155,37.5,33.0,0.0
1691017181246,37.25,33.0,0.0
1691017181339,37.5,33.0,0.0
1691017181431,37.5,33.0,0.0
1691017181523,37.5,33.0,0.0
1691017181615,37.5,33.0,0.0
1691017181707,37.5,33.0,0.0
1691017181798,37.5,33.0,0.0
1691017181889,37.5,33.0,0.0
1691017181981,37.5,33.0,0.0
1691017182073,37.5,33.0,0.0
1691017182165,37.5,33.0,0.0
1691017182256,37.5,33.0,0.0
1691017182349,37.75,33.0,0.0
1691017182441,37.75,33.0,0.0
1691017182533,37.75,33.0,0.0
1691017182624,37.75,33.0,0.0
1691017182715,37.75,33.0,0.0
1691017182807,37.75,33.0,0.0
1691017182899,37.75,33.0,0.0
1691017182991,37.75,33.0,0.0
1691017183082,37.75,33.0,0.0
1691017183174,37.75,33.0,0.0
1691017183266,37.75,33.0,0.0
1691017183357,37.75,33.0,0.0
1691017183450,37.75,33.0,0.0
1691017183541,37.75,33.0,0.0
1691017183634,38.0,33.0,0.0
1691017183725,37.75,33.0,0.0
1691017183816,38.0,33.0,0.0
1691017183907,38.0,33.0,0.0
1691017183998,38.0,33.0,0.0
1691017184090,38.0,33.0,0.0
1691017184181,38.0,33.0,0.0
1691017184273,38.0,33.0,0.0
1691017184365,38.0,33.0,0.0
1691017184457,38.0,33.0,0.0
1691017184548,38.0,33.0,0.0
1691017184639,38.0,33.0,0.0
1691017184732,38.0,33.0,0.0
1691017184824,38.25,33.0,0.0
1691017184916,38.25,33.0,0.0
1691017185007,38.25,33.0,0.0
1691017185099,38.25,33.0,0.0
1691017185191,38.25,33.0,0.0
1691017185283,38.25,33.0,0.0
1691017185375,38.25,33.0,0.0
1691017185467,38.25,33.0,0.0
1691017185558,38.25,33.0,0.0
1691017185650,38.25,33.0,0.0
1691017185742,38.5,33.0,0.0
1691017185833,38.25,33.0,0.0
1691017185924,38.5,33.0,0.0
1691017186016,38.5,33.0,0.0
1691017186108,38.5,33.0,0.0
1691017186200,38.5,33.0,0.0
1691017186292,38.5,33.0,0.0
1691017186384,38.5,33.0,0.0
1691017186476,38.5,33.0,0.0
1691017186567,38.5,33.0,0.0
1691017186659,38.5,33.0,0.0
1691017186751,38.5,33.0,0.0
1691017186842,38.75,33.0,0.0
1691017186934,38.75,33.0,0.0
1691017187025,38.75,33.0,0.0
1691017187116,38.75,33.0,0.0
1691017187207,38.75,33.0,0.0
1691017187300,38.75,33.0,0.0
1691017187392,38.75,33.0,0.0
1691017187483,38.75,33.0,0.0
1691017187576,38.75,33.0,0.0
1691017187668,38.75,33.0,0.0
1691017187760,39.0,33.0,0.0
1691017187852,39.0,33.0,0.0
1691017187943,38.75,33.0,0.0
1691017188034,39.0,33.0,0.0
1691017188126,39.0,33.0,0.0
1691017188219,39.0,33.0,0.0
1691017188310,39.0,33.0,0.0
1691017188401,39.0,33.0,0.0
1691017188492,39.0,33.0,0.0
1691017188583,39.0,33.0,0.0
1691017188675,39.0,33.0,0.0
1691017188767,39.0,33.0,0.0
1691017188858,39.0,33.0,0.0
1691017188950,39.0,33.0,0.0
1691017189042,39.25,33.0,0.0
1691017189133,39.0,33.0,0.0
1691017189225,39.0,33.0,0.0
1691017189317,39.25,33.0,0.0
1691017189409,39.25,33.0,0.0
1691017189501,39.25,33.0,0.0
1691017189593,39.25,33.0,0.0
1691017189684,39.25,33.0,0.0
1691017189776,39.25,33.0,0.0
1691017189867,39.25,33.0,0.0
1691017189960,39.25,33.0,0.0
1691017190052,39.25,33.0,0.0
1691017190143,39.5,33.0,0.0
1691017190234,39.5,33.0,0.0
1691017190325,39.5,33.0,0.0
1691017190416,39.5,33.0,0.0
1691017190509,39.5,33.0,0.0
1691017190600,39.5,33.0,0.0
1691017190691,39.5,33.0,0.0
1691017190783,39.5,33.0,0.0
1691017190875,39.5,33.0,0.0
1691017190966,39.5,33.0,0.0
1691017191059,39.5,33.0,0.0
1691017191151,39.75,33.0,0.0
1691017191242,39.5,33.0,0.0
1691017191334,39.75,33.0,0.0
1691017191426,39.5,33.0,0.0
1691017191518,39.5,33.0,0.0
1691017191609,39.75,33.0,0.0
1691017191701,39.75,33.0,0.0
1691017191793,39.75,33.0,0.0
1691017191885,39.75,33.0,0.0
1691017191977,39.75,33.0,0.0
1691017192068,39.75,33.0,0.0
1691017192159,39.75,33.0,0.0
1691017192250,39.75,33.0,0.0
1691017192341,39.75,33.0,0.0
1691017192432,39.75,33.0,0.0
1691017192523,39.75,33.0,0.0
1691017192615,39.75,33.0,0.0
1691017192706,40.0,33.0,0.0
1691017192797,40.0,33.0,0.0
1691017192889,40.0,33.0,0.0
1691017192981,40.0,33.0,0.0
1691017193072,40.0,33.0,0.0
1691017193163,40.0,33.0,0.0
1691017193254,40.0,33.0,0.0
1691017193346,40.25,33.0,0.0
1691017193437,40.0,33.0,0.0
1691017193529,40.25,33.0,0.0
1691017193621,40.25,33.0,0.0
1691017193713,40.25,33.0,0.0
1691017193804,40.25,33.0,0.0
1691017193895,40.25,33.0,0.0
1691017193987,40.25,33.0,0.0
1691017194079,40.25,33.0,0.0
1691017194170,40.25,33.0,0.0
1691017194262,40.25,33.0,0.0
1691017194354,40.25,33.0,0.0
1691017194446,40.5,33.0,0.0
1691017194537,40.5,33.0,0.0
1691017194630,40.5,33.0,0.0
1691017194722,40.5,33.0,0.0
1691017194813,40.5,33.0,0.0
1691017194904,40.5,33.0,0.0
1691017194996,40.5,33.0,0.0
1691017195087,40.5,33.0,0.0
1691017195180,40.5,33.0,0.0
1691017195271,40.5,33.0,0.0
1691017195364,40.5,33.0,0.0
1691017195456,40.5,33.0,0.0
1691017195547,40.5,33.0,0.0
1691017195640,40.75,33.0,0.0
1691017195733,40.75,33.0,0.0
1691017195824,40.75,33.0,0.0
1691017195916,40.75,33.0,0.0
1691017196007,40.75,33.0,0.0
1691017196099,40.75,33.0,0.0
1691017196190,40.75,33.0,0.0
1691017196282,40.75,33.0,0.0
1691017196374,40.75,33.0,0.0
1691017196466,40.75,33.0,0.0
1691017196558,40.75,33.0,0.0
1691017196650,40.75,33.0,0.0
1691017196742,41.0,33.0,0.0
1691017196833,41.0,33.0,0.0
1691017196924,41.0,33.0,0.0
1691017197015,41.0,33.0,0.0
1691017197107,41.0,33.0,0.0
1691017197198,41.0,33.0,0.0
1691017197291,41.0,33.0,0.0
1691017197383,41.0,33.0,0.0
1691017197474,41.0,33.0,0.0
1691017197565,41.25,33.0,0.0
1691017197658,41.0,33.0,0.0
1691017197749,41.25,33.0,0.0
1691017197842,41.25,33.0,0.0
1691017197934,41.25,33.0,0.0
1691017198025,41.25,33.0,0.0
1691017198116,41.25,33.0,0.0
1691017198208,41.25,33.0,0.0
1691017198300,41.25,33.0,0.0
1691017198391,41.25,33.0,0.0
1691017198483,41.25,33.0,0.0
1691017198574,41.25,33.0,0.0
1691017198666,41.25,33.0,0.0
1691017198758,41.25,33.0,0.0
1691017198850,41.5,33.0,0.0
1691017198942,41.5,33.0,0.0
1691017199033,41.5,33.0,0.0
1691017199125,41.5,33.0,0.0
1691017199216,41.5,33.0,0.0
1691017199308,41.5,33.0,0.0
1691017199400,41.5,33.0,0.0
1691017199492,41.5,33.0,0.0
1691017199584,41.5,33.0,0.0
1691017199676,41.5,33.0,0.0
1691017199768,41.75,33.0,0.0
1691017199859,41.75,33.0,0.0
1691017199952,41.5,33.0,0.0
1691017200044,41.75,33.0,0.0
1691017200135,41.75,33.0,0.0
1691017200227,41.75,33.0,0.0
1691017200319,41.75,33.0,0.0
1691017200410,41.75,33.0,0.0
1691017200501,41.75,33.0,0.0
1691017200593,41.75,33.0,0.0
1691017200684,41.75,33.0,0.0
1691017200776,41.75,33.0,0.0
1691017200867,41.75,33.0,0.0
1691017200959,41.75,33.0,0.0
1691017201052,42.0,33.0,0.0
1691017201143,41.75,33.0,0.0
1691017201235,41.75,33.0,0.0
1691017201327,42.0,33.0,0.0
1691017201419,42.0,33.0,0.0
1691017201511,42.0,33.0,0.0
1691017201602,42.0,33.0,0.0
1691017201694,42.0,33.0,0.0
1691017201786,42.0,33.0,0.0
1691017201877,42.0,33.0,0.0
1691017201970,42.0,33.0,0.0
1691017202061,42.0,33.0,0.0
1691017202152,42.0,33.0,0.0
1691017202244,42.0,33.0,0.0
1691017202336,42.0,33.0,0.0
1691017202428,42.0,33.0,0.0
1691017202520,42.0,33.0,0.0
1691017202612,42.25,33.0,0.0
1691017202704,42.25,33.0,0.0
1691017202796,42.0,33.0,0.0
1691017202887,42.25,33.0,0.0
1691017202979,42.0,32.75,0.0
1691017203071,42.25,33.0,0.0
1691017203162,42.25,33.0,0.0
1691017203255,42.25,33.0,0.0
1691017203347,42.25,33.0,0.0
1691017203439,42.25,33.0,0.0
1691017203531,42.25,33.0,0.0
1691017203622,42.25,33.0,0.0
1691017203714,42.25,33.0,0.0
1691017203806,42.25,33.0,0.0
1691017203897,42.5,33.0,0.0
1691017203989,42.25,33.0,0.0
1691017204081,42.5,33.0,0.0
1691017204172,42.5,33.0,0.0
1691017204263,42.5,33.0,0.0
1691017204355,42.5,33.0,0.0
1691017204447,42.5,33.0,0.0
1691017204538,42.5,33.0,0.0
1691017204630,42.5,33.0,0.0
1691017204722,42.5,33.0,0.0
1691017204813,42.5,33.0,0.0
1691017204905,42.75,33.0,0.0
1691017204997,42.5,33.0,0.0
1691017205090,42.75,33.0,0.0
1691017205182,42.75,33.0,0.0
1691017205273,42.75,33.0,0.0
1691017205365,42.75,33.0,0.0
1691017205457,42.75,33.0,0.0
1691017205548,42.75,33.0,0.0
1691017205640,42.75,33.0,0.0
1691017205731,42.75,33.0,0.0
1691017205823,42.75,33.0,0.0
1691017205914,42.75,33.0,0.0
1691017206007,42.75,33.0,0.0
1691017206098,43.0,33.0,0.0
1691017206192,42.75,33.0,0.0
1691017206285,43.0,33.0,0.0
1691017206376,42.75,33.0,0.0
1691017206467,43.0,33.0,0.0
1691017206558,43.0,33.0,0.0
1691017206650,43.0,33.0,0.0
1691017206742,43.0,33.0,0.0
1691017206833,43.0,33.0,0.0
1691017206924,43.0,33.0,0.0
1691017207015,43.0,33.0,0.0
1691017207106,43.25,33.0,0.0
1691017207198,43.0,33.0,0.0
1691017207290,43.25,33.0,0.0
1691017207382,43.0,33.0,0.0
1691017207474,43.25,33.0,0.0
1691017207565,43.25,33.0,0.0
1691017207656,43.25,33.0,0.0
1691017207749,43.25,33.0,0.0
1691017207841,43.25,33.0,0.0
1691017207932,43.25,33.0,0.0
1691017208023,43.25,33.0,0.0
1691017208115,43.25,33.0,0.0
1691017208207,43.25,33.0,0.0
1691017208298,43.25,33.0,0.0
1691017208389,43.5,33.0,0.0
1691017208480,43.25,33.0,0.0
1691017208572,43.25,33.0,0.0
1691017208663,43.5,33.0,0.0
1691017208756,43.5,33.0,0.0
1691017208848,43.5,33.0,0.0
1691017208939,43.5,33.0,0.0
1691017209031,43.5,33.0,0.0
1691017209122,43.5,33.0,0.0
1691017209214,43.5,33.0,0.0
1691017209306,43.5,33.0,0.0
1691017209398,43.5,33.0,0.0
1691017209490,43.5,33.0,0.0
1691017209582,43.75,33.0,0.0
1691017209673,43.5,33.0,0.0
1691017209764,43.75,33.0,0.0
1691017209856,43.5,33.0,0.0
1691017209947,43.5,33.0,0.0
1691017210040,43.5,33.0,0.0
1691017210131,43.75,33.0,0.0
1691017210222,43.75,33.0,0.0
1691017210313,43.75,33.0,0.0
1691017210404,43.75,33.0,0.0
1691017210495,43.75,33.0,0.0
1691017210587,43.75,33.0,0.0
1691017210678,43.75,33.0,0.0
1691017210770,43.75,33.0,0.0
1691017210861,43.75,33.0,0.0
1691017210952,44.0,33.0,0.0
1691017211044,43.75,33.0,0.0
1691017211136,44.0,33.0,0.0
1691017211228,44.0,33.0,0.0
1691017211319,43.75,33.0,0.0
1691017211412,44.0,33.0,0.0
1691017211503,44.0,33.0,0.0
1691017211594,44.0,33.0,0.0
1691017211685,44.0,33.0,0.0
1691017211776,44.0,33.0,0.0
1691017211868,44.0,33.0,0.0
1691017211959,44.0,33.0,0.0
1691017212052,44.0,33.0,0.0
1691017212143,44.0,33.0,0.0
1691017212235,44.0,33.0,0.0
1691017212326,44.0,33.0,0.0
1691017212419,44.25,33.0,0.0
1691017212511,44.25,33.0,0.0
1691017212603,44.25,33.0,0.0
1691017212694,44.25,33.0,0.0
1691017212786,44.25,33.0,0.0
1691017212877,44.25,33.0,0.0
1691017212968,44.25,33.0,0.0
1691017213059,44.25,33.0,0.0
1691017213151,44.25,33.0,0.0
1691017213242,44.25,33.0,0.0
1691017213334,44.25,33.0,0.0
