time,boilerTempC,groupheadTempC,heatLevel
1690995341169,35.0,32.5,0.2
1690995341262,35.0,32.5,0.2
1690995341354,35.0,32.5,0.2
1690995341445,35.0,32.5,0.2
1690995341538,35.0,32.75,0.2
1690995341629,35.0,32.5,0.2
1690995341721,35.0,32.5,0.2
1690995341812,35.0,32.5,0.2
1690995341904,35.0,32.5,0.2
1690995341996,35.0,32.5,0.2
1690995342088,35.0,32.5,0.2
1690995342179,35.0,32.5,0.2
1690995342271,35.0,32.5,0.2
1690995342363,35.0,32.5,0.2
1690995342455,35.0,32.5,0.2
1690995342546,35.0,32.75,0.2
1690995342638,35.0,32.5,0.2
1690995342729,35.0,32.5,0.2
1690995342821,35.0,32.5,0.2
1690995342913,35.0,32.5,0.2
1690995343004,35.0,32.5,0.2
1690995343096,35.0,32.5,0.2
1690995343188,35.0,32.5,0.2
1690995343279,35.0,32.5,0.2
1690995343371,35.0,32.5,0.2
1690995343464,35.0,32.75,0.2
1690995343556,35.0,32.75,0.2
1690995343647,35.0,32.5,0.2
1690995343740,35.0,32.5,0.2
1690995343831,35.0,32.5,0.2
1690995343922,34.75,32.5,0.2
1690995344014,35.0,32.5,0.2
1690995344106,35.0,32.5,0.2
1690995344197,35.0,32.75,0.2
1690995344289,35.0,32.5,0.2
1690995344380,35.0,32.5,0.2
1690995344472,35.0,32.5,0.2
1690995344563,35.0,32.5,0.2
1690995344655,35.0,32.75,0.2
1690995344746,35.0,32.5,0.2
1690995344838,35.0,32.5,0.2
1690995344929,35.0,32.5,0.2
1690995345020,35.0,32.5,0.2
1690995345112,35.0,32.5,0.2
1690995345204,35.0,32.75,0.2
1690995345296,35.0,32.5,0.2
1690995345387,34.75,32.75,0.2
1690995345479,35.0,32.5,0.2
1690995345572,35.0,32.5,0.2
1690995345664,35.0,32.5,0.2
1690995345756,35.0,32.75,0.2
1690995345848,35.0,32.5,0.2
1690995345940,35.0,32.5,0.2
1690995346032,35.0,32.5,0.2
1690995346124,35.0,32.5,0.2
1690995346215,35.0,32.75,0.2
1690995346306,35.0,32.5,0.2
1690995346398,35.0,32.75,0.2
1690995346490,35.0,32.75,0.2
1690995346581,35.0,32.5,0.2
1690995346672,35.0,32.5,0.2
1690995346764,35.0,32.75,0.2
1690995346856,35.0,32.5,0.2
1690995346947,35.0,32.5,0.2
1690995347040,35.0,32.5,0.2
1690995347132,35.0,32.5,0.2
1690995347223,34.75,32.5,0.2
1690995347314,35.0,32.5,0.2
1690995347406,35.0,32.5,0.2
1690995347498,35.0,32.5,0.2
1690995347590,35.0,32.5,0.2
1690995347681,35.0,32.5,0.2
1690995347772,35.0,32.75,0.2
1690995347864,35.0,32.5,0.2
1690995347956,35.0,32.75,0.2
1690995348047,35.0,32.5,0.2
1690995348138,35.0,32.5,0.2
1690995348229,35.0,32.75,0.2
1690995348321,35.0,32.5,0.2
1690995348413,35.0,32.5,0.2
1690995348505,35.0,32.75,0.2
1690995348596,35.0,32.5,0.2
1690995348688,35.0,32.5,0.2
1690995348779,35.0,32.5,0.2
1690995348872,35.0,32.5,0.2
1690995348964,35.0,32.75,0.2
1690995349055,35.0,32.5,0.2
1690995349147,35.0,32.5,0.2
1690995349239,35.0,32.5,0.2
1690995349330,35.0,32.75,0.2
1690995349423,35.0,32.5,0.2
1690995349515,35.0,32.5,0.2
1690995349606,35.0,32.5,0.2
1690995349698,35.0,32.5,0.2
1690995349790,35.0,32.75,0.2
1690995349882,35.0,32.5,0.2
1690995349973,35.0,32.5,0.2
1690995350064,35.0,32.5,0.2
1690995350155,35.0,32.75,0.2
1690995350247,35.0,32.5,0.2
1690995350339,34.75,32.5,0.2
1690995350430,35.0,32.75,0.2
1690995350521,35.0,32.5,0.2
1690995350612,35.0,32.5,0.2
1690995350704,35.0,32.5,0.2
1690995350795,35.0,32.5,0.2
1690995350887,35.0,32.75,0.2
1690995350978,35.0,32.5,0.2
1690995351070,35.0,32.5,0.2
1690995351163,35.0,32.75,0.2
1690995351255,35.0,32.5,0.2
1690995351346,35.0,32.75,0.2
1690995351439,35.0,32.5,0.2
1690995351532,35.0,32.5,0.2
1690995351624,35.0,32.75,0.2
1690995351716,35.0,32.5,0.2
1690995351807,35.0,32.5,0.2
1690995351898,35.0,32.5,0.2
1690995351990,35.0,32.5,0.2
1690995352081,35.0,32.5,0.2
1690995352174,35.0,32.5,0.2
1690995352265,35.0,32.5,0.2
1690995352357,35.0,32.5,0.2
1690995352448,35.0,32.75,0.2
1690995352540,35.0,32.5,0.2
1690995352632,35.0,32.5,0.2
1690995352724,35.0,32.5,0.2
1690995352815,35.0,32.5,0.2
1690995352906,35.0,32.75,0.2
1690995352998,35.0,32.5,0.2
1690995353091,35.0,32.5,0.2
1690995353182,35.0,32.75,0.2
1690995353273,35.0,32.5,0.2
1690995353364,35.0,32.5,0.2
1690995353455,35.0,32.5,0.2
1690995353547,35.0,32.5,0.2
1690995353639,35.0,32.5,0.2
1690995353731,35.0,32.75,0.2
1690995353823,35.0,32.5,0.2
1690995353915,35.0,32.75,0.2
1690995354006,35.0,32.5,0.2
1690995354098,35.0,32.5,0.2
1690995354190,35.0,32.5,0.2
1690995354281,35.0,32.75,0.2
1690995354373,35.0,32.5,0.2
1690995354464,35.0,32.5,0.2
1690995354555,35.0,32.5,0.2
1690995354646,35.0,32.5,0.2
1690995354737,35.0,32.5,0.2
1690995354829,35.0,32.5,0.2
1690995354920,35.0,32.75,0.2
1690995355012,35.0,32.5,0.2
1690995355104,35.0,32.5,0.2
1690995355196,35.0,32.5,0.2
1690995355287,35.0,32.75,0.2
1690995355379,35.0,32.5,0.2
1690995355472,35.0,32.5,0.2
1690995355564,35.0,32.5,0.2
1690995355656,35.0,32.5,0.2
1690995355747,35.0,32.5,0.2
1690995355839,35.0,32.5,0.2
1690995355930,35.0,32.75,0.2
1690995356022,35.0,32.5,0.2
1690995356113,35.0,32.5,0.2
1690995356204,35.0,32.5,0.2
1690995356295,35.0,32.5,0.2
1690995356388,35.0,32.5,0.2
1690995356479,35.0,32.75,0.2
1690995356572,35.0,32.5,0.2
1690995356663,35.0,32.5,0.2
1690995356755,35.0,32.5,0.2
1690995356848,35.0,32.5,0.2
1690995356940,35.0,32.5,0.2
1690995357031,35.0,32.5,0.2
1690995357123,35.0,32.75,0.2
1690995357214,35.0,32.5,0.2
1690995357306,35.0,32.5,0.2
1690995357398,35.0,32.75,0.2
1690995357489,35.0,32.5,0.2
1690995357582,35.0,32.75,0.2
1690995357673,35.0,32.5,0.2
1690995357764,35.0,32.5,0.2
1690995357855,35.25,32.75,0.2
1690995357947,35.0,32.5,0.2
1690995358039,35.0,32.5,0.2
1690995358131,35.25,32.75,0.2
1690995358224,35.0,32.5,0.2
1690995358316,35.0,32.5,0.2
1690995358407,35.0,32.5,0.2
1690995358500,35.0,32.5,0.2
1690995358592,35.0,32.75,0.2
1690995358683,35.0,32.75,0.2
1690995358775,35.0,32.5,0.2
1690995358867,35.0,32.5,0.2
1690995358958,35.25,32.5,0.2
1690995359051,35.0,32.5,0.2
1690995359142,35.0,32.5,0.2
1690995359234,35.0,32.5,0.2
1690995359326,35.25,32.75,0.2
1690995359417,35.0,32.75,0.2
1690995359510,35.0,32.5,0.2
1690995359602,35.25,32.5,0.2
1690995359694,35.0,32.5,0.2
1690995359786,35.0,32.5,0.2
1690995359877,35.25,32.75,0.2
1690995359969,35.0,32.5,0.2
1690995360061,35.0,32.5,0.2
1690995360152,35.25,32.5,0.2
1690995360244,35.25,32.5,0.2
1690995360336,35.0,32.5,0.2
1690995360428,35.25,32.75,0.2
1690995360520,35.0,32.5,0.2
1690995360612,35.25,32.5,0.2
1690995360704,35.0,32.5,0.2
1690995360795,35.25,32.5,0.2
1690995360887,35.25,32.75,0.2
1690995360979,35.25,32.5,0.0
1690995361071,35.0,32.5,0.0
1690995361162,35.25,32.5,0.0
1690995361254,35.0,32.5,0.0
1690995361345,35.25,32.5,0.0
1690995361436,35.25,32.5,0.0
1690995361527,35.25,32.5,0.0
1690995361618,35.0,32.5,0.0
1690995361710,35.25,32.5,0.0
1690995361802,35.25,32.5,0.0
1690995361894,35.0,32.5,0.0
1690995361986,35.0,32.75,0.0
1690995362077,35.25,32.5,0.0
1690995362168,35.25,32.5,0.0
1690995362260,35.25,32.5,0.0
1690995362352,35.25,32.75,0.0
1690995362444,35.25,32.5,0.0
1690995362535,35.0,32.5,0.0
1690995362627,35.25,32.75,0.0
1690995362719,35.25,32.5,0.0
1690995362810,35.25,32.75,0.0
1690995362902,35.25,32.5,0.0
1690995362994,35.25,32.5,0.0
1690995363086,35.25,32.5,0.0
1690995363177,35.25,32.5,0.0
1690995363269,35.25,32.75,0.0
1690995363360,35.25,32.5,0.0
1690995363453,35.25,32.5,0.0
1690995363545,35.25,32.5,0.0
1690995363636,35.25,32.5,0.0
1690995363729,35.25,32.75,0.0
1690995363821,35.25,32.5,0.0
1690995363912,35.25,32.5,0.0
1690995364004,35.25,32.5,0.0
1690995364095,35.25,32.5,0.0
1690995364187,35.25,32.5,0.0
1690995364279,35.25,32.5,0.0
1690995364371,35.25,32.5,0.0
1690995364462,35.25,32.5,0.0
1690995364554,35.25,32.75,0.0
1690995364645,35.25,32.5,0.0
1690995364738,35.25,32.75,0.0
1690995364830,35.25,32.5,0.0
1690995364922,35.25,32.5,0.0
1690995365014,35.25,32.75,0.0
1690995365105,35.25,32.75,0.0
1690995365197,35.25,32.5,0.0
1690995365288,35.25,32.75,0.0
1690995365380,35.25,32.5,0.0
1690995365472,35.25,32.5,0.0
1690995365564,35.25,32.5,0.0
1690995365656,35.25,32.5,0.0
1690995365748,35.25,32.5,0.0
1690995365839,35.25,32.5,0.0
1690995365932,35.25,32.75,0.0
1690995366024,35.25,32.5,0.0
1690995366115,35.25,32.5,0.0
1690995366208,35.25,32.5,0.0
1690995366300,35.25,32.5,0.0
1690995366391,35.25,32.5,0.0
1690995366482,35.25,32.5,0.0
1690995366574,35.25,32.75,0.0
1690995366665,35.25,32.5,0.0
1690995366756,35.25,32.5,0.0
1690995366848,35.25,32.5,0.0
1690995366940,35.25,32.5,0.0
1690995367032,35.25,32.5,0.0
1690995367123,35.25,32.5,0.0
1690995367215,35.25,32.5,0.0
1690995367307,35.25,32.5,0.0
1690995367399,35.25,32.5,0.0
1690995367491,35.25,32.5,0.0
1690995367583,35.25,32.5,0.0
1690995367675,35.25,32.5,0.0
1690995367766,35.25,32.5,0.0
1690995367857,35.25,32.75,0.0
1690995367948,35.25,32.5,0.0
1690995368040,35.25,32.5,0.0
1690995368132,35.25,32.5,0.0
1690995368224,35.25,32.75,0.0
1690995368316,35.25,32.75,0.0
1690995368407,35.5,32.75,0.0
1690995368500,35.5,32.5,0.0
1690995368592,35.25,32.5,0.0
1690995368684,35.25,32.5,0.0
1690995368776,35.5,32.5,0.0
1690995368867,35.25,32.5,0.0
1690995368958,35.5,32.5,0.0
1690995369051,35.5,32.5,0.0
1690995369142,35.25,32.5,0.0
1690995369234,35.25,32.5,0.0
1690995369326,35.5,32.5,0.0
1690995369417,35.5,32.5,0.0
1690995369510,35.5,32.5,0.0
1690995369601,35.5,32.5,0.0
1690995369693,35.5,32.5,0.0
1690995369785,35.5,32.75,0.0
1690995369877,35.5,32.5,0.0
1690995369968,35.5,32.5,0.0
1690995370060,35.5,32.5,0.0
1690995370151,35.25,32.5,0.0
1690995370243,35.5,32.5,0.0
1690995370335,35.5,32.5,0.0
1690995370426,35.5,32.5,0.0
1690995370519,35.5,32.5,0.0
1690995370611,35.5,32.5,0.0
1690995370703,35.5,32.5,0.0
1690995370794,35.5,32.5,0.0
1690995370887,35.5,32.5,0.0
1690995370978,35.5,32.5,0.0
1690995371070,35.5,32.5,0.0
1690995371161,35.5,32.5,0.0
1690995371253,35.5,32.5,0.0
1690995371345,35.5,32.5,0.0
1690995371436,35.5,32.5,0.0
1690995371529,35.5,32.5,0.0
1690995371620,35.5,32.5,0.0
1690995371712,35.5,32.5,0.0
1690995371804,35.5,32.5,0.0
1690995371895,35.5,32.5,0.0
1690995371986,35.5,32.5,0.0
1690995372077,35.5,32.5,0.0
1690995372169,35.5,32.5,0.0
1690995372261,35.5,32.75,0.0
1690995372353,35.5,32.5,0.0
1690995372445,35.5,32.5,0.0
1690995372537,35.5,32.75,0.0
1690995372628,35.5,32.5,0.0
1690995372719,35.5,32.75,0.0
1690995372811,35.5,32.5,0.0
1690995372902,35.5,32.5,0.0
1690995372994,35.5,32.5,0.0
1690995373085,35.5,32.5,0.0
1690995373176,35.5,32.5,0.0
1690995373268,35.5,32.5,0.0
1690995373361,35.5,32.5,0.0
1690995373453,35.5,32.5,0.0
1690995373544,35.5,32.5,0.0
1690995373637,35.5,32.5,0.0
1690995373728,35.5,32.75,0.0
1690995373820,35.5,32.5,0.0
1690995373911,35.75,32.5,0.0
1690995374003,35.5,32.5,0.0
1690995374094,35.5,32.5,0.0
1690995374185,35.5,32.5,0.0
1690995374278,35.5,32.75,0.0
1690995374370,35.5,32.75,0.0
1690995374461,35.5,32.5,0.0
1690995374553,35.5,32.75,0.0
1690995374645,35.5,32.5,0.0
1690995374736,35.5,32.5,0.0
1690995374828,35.5,32.5,0.0
1690995374921,35.5,32.5,0.0
1690995375013,35.5,32.75,0.0
1690995375105,35.5,32.5,0.0
1690995375196,35.5,32.5,0.0
1690995375287,35.5,32.5,0.0
1690995375379,35.5,32.5,0.0
1690995375470,35.5,32.5,0.0
1690995375561,35.5,32.75,0.0
1690995375652,35.5,32.5,0.0
1690995375744,35.5,32.5,0.0
1690995375836,35.5,32.75,0.0
1690995375927,35.75,32.75,0.0
1690995376018,35.5,32.75,0.0
1690995376109,35.5,32.5,0.0
1690995376201,35.75,32.5,0.0
1690995376292,35.75,32.5,0.0
1690995376384,35.5,32.5,0.0
1690995376475,35.5,32.5,0.0
1690995376567,35.75,32.75,0.0
1690995376659,35.5,32.5,0.0
1690995376751,35.5,32.5,0.0
1690995376843,35.75,32.75,0.0
1690995376935,35.75,32.5,0.0
1690995377026,35.75,32.5,0.0
1690995377119,35.75,32.5,0.0
1690995377211,35.75,32.5,0.0
1690995377302,35.75,32.5,0.0
1690995377393,35.75,32.5,0.0
1690995377485,35.75,32.5,0.0
1690995377576,35.75,32.5,0.0
1690995377668,35.75,32.75,0.0
1690995377761,35.75,32.5,0.0
1690995377853,35.75,32.75,0.0
1690995377945,35.75,32.75,0.0
1690995378037,35.75,32.75,0.0
1690995378128,35.75,32.5,0.0
1690995378220,35.75,32.5,0.0
1690995378312,35.75,32.5,0.0
1690995378404,35.75,32.75,0.0
1690995378496,35.75,32.75,0.0
1690995378588,35.75,32.5,0.0
1690995378679,35.75,32.5,0.0
1690995378772,35.75,32.75,0.0
1690995378864,35.75,32.5,0.0
1690995378956,35.75,32.5,0.0
1690995379048,35.75,32.5,0.0
1690995379140,35.75,32.5,0.0
1690995379231,35.75,32.5,0.0
1690995379324,35.75,32.5,0.0
1690995379416,35.75,32.5,0.0
1690995379507,35.75,32.5,0.0
1690995379598,36.0,32.5,0.0
1690995379691,35.75,32.5,0.0
1690995379782,36.0,32.5,0.0
1690995379874,35.75,32.5,0.0
1690995379966,36.0,32.75,0.0
1690995380058,36.0,32.75,0.0
1690995380150,35.75,32.5,0.0
1690995380241,35.75,32.5,0.0
1690995380332,36.0,32.5,0.0
1690995380424,36.0,32.5,0.0
1690995380516,35.75,32.5,0.0
1690995380607,35.75,32.5,0.0
1690995380700,35.75,32.5,0.0
1690995380791,36.0,32.5,0.0
1690995380882,36.0,32.5,0.0
1690995380974,36.0,32.5,0.0
1690995381065,36.0,32.5,0.0
1690995381157,35.75,32.5,0.0
1690995381248,36.0,32.5,0.0
1690995381339,36.0,32.75,0.0
1690995381432,36.0,32.5,0.0
1690995381524,36.0,32.5,0.0
1690995381616,35.75,32.5,0.0
1690995381707,36.0,32.5,0.0
1690995381798,36.0,32.5,0.0
1690995381890,36.0,32.5,0.0
1690995381981,36.0,32.5,0.0
1690995382072,36.0,32.5,0.0
1690995382164,36.0,32.5,0.0
1690995382256,36.0,32.5,0.0
1690995382347,36.0,32.5,0.0
1690995382438,36.0,32.5,0.0
1690995382529,36.0,32.5,0.0
1690995382620,36.0,32.5,0.0
1690995382712,36.0,32.5,0.0
1690995382804,36.0,32.75,0.0
1690995382896,36.0,32.5,0.0
1690995382988,36.0,32.75,0.0
1690995383079,36.0,32.5,0.0
1690995383171,36.0,32.5,0.0
1690995383262,36.0,32.5,0.0
1690995383354,36.0,32.5,0.0
1690995383445,36.0,32.5,0.0
1690995383537,36.0,32.75,0.0
1690995383629,36.0,32.5,0.0
1690995383720,36.0,32.75,0.0
1690995383813,36.0,32.75,0.0
1690995383905,36.0,32.5,0.0
1690995383996,36.0,32.75,0.0
1690995384089,36.0,32.5,0.0
1690995384181,36.25,32.5,0.0
1690995384273,36.0,32.75,0.0
1690995384364,36.0,32.75,0.0
1690995384456,36.0,32.5,0.0
1690995384547,36.0,32.5,0.0
1690995384639,36.25,32.5,0.0
1690995384731,36.25,32.5,0.0
1690995384823,36.0,32.5,0.0
1690995384915,36.0,32.5,0.0
1690995385007,36.25,32.5,0.0
1690995385098,36.0,32.5,0.0
1690995385190,36.0,32.5,0.0
1690995385281,36.25,32.5,0.0
1690995385373,36.25,32.5,0.0
1690995385465,36.0,32.5,0.0
1690995385556,36.25,32.5,0.0
1690995385648,36.0,32.5,0.0
1690995385740,36.0,32.5,0.0
1690995385831,36.0,32.5,0.0
1690995385923,36.0,32.75,0.0
1690995386015,36.25,32.5,0.0
1690995386106,36.0,32.75,0.0
1690995386197,36.25,32.5,0.0
1690995386290,36.0,32.5,0.0
1690995386381,36.25,32.5,0.0
1690995386472,36.25,32.75,0.0
1690995386564,36.25,32.75,0.0
1690995386656,36.25,32.5,0.0
1690995386747,36.25,32.5,0.0
1690995386840,36.25,32.75,0.0
1690995386932,36.25,32.5,0.0
1690995387024,36.25,32.5,0.0
1690995387116,36.25,32.75,0.0
1690995387208,36.25,32.5,0.0
1690995387300,36.25,32.5,0.0
1690995387392,36.25,32.75,0.0
1690995387483,36.25,32.5,0.0
1690995387575,36.25,32.5,0.0
1690995387667,36.25,32.5,0.0
1690995387758,36.25,32.5,0.0
1690995387849,36.25,32.5,0.0
1690995387942,36.25,32.5,0.0
1690995388034,36.25,32.5,0.0
1690995388125,36.25,32.75,0.0
1690995388216,36.25,32.5,0.0
1690995388309,36.25,32.5,0.0
1690995388401,36.25,32.5,0.0
1690995388493,36.25,32.5,0.0
1690995388585,36.25,32.5,0.0
1690995388676,36.25,32.5,0.0
1690995388767,36.25,32.75,0.0
1690995388858,36.25,32.5,0.0
1690995388949,36.25,32.5,0.0
1690995389040,36.25,32.5,0.0
1690995389131,36.25,32.5,0.0
1690995389223,36.25,32.5,0.0
1690995389315,36.25,32.5,0.0
1690995389407,36.25,32.5,0.0
1690995389498,36.25,32.75,0.0
1690995389590,36.25,32.5,0.0
1690995389682,36.25,32.75,0.0
1690995389773,36.25,32.75,0.0
1690995389865,36.25,32.5,0.0
1690995389956,36.25,32.5,0.0
1690995390048,36.25,32.5,0.0
1690995390140,36.25,32.5,0.0
1690995390231,36.25,32.5,0.0
1690995390322,36.25,32.5,0.0
1690995390414,36.25,32.5,0.0
1690995390505,36.25,32.5,0.0
1690995390596,36.5,32.5,0.0
1690995390688,36.25,32.5,0.0
1690995390780,36.25,32.5,0.0
1690995390871,36.25,32.5,0.0
1690995390962,36.5,32.5,0.0
1690995391054,36.25,32.75,0.0
1690995391146,36.5,32.5,0.0
1690995391238,36.25,32.5,0.0
1690995391330,36.5,32.5,0.0
1690995391421,36.25,32.5,0.0
1690995391513,36.25,32.5,0.0
1690995391605,36.5,32.5,0.0
1690995391696,36.5,32.75,0.0
1690995391788,36.5,32.5,0.0
1690995391879,36.25,32.5,0.0
1690995391970,36.5,32.5,0.0
1690995392063,36.25,32.5,0.0
1690995392155,36.5,32.5,0.0
1690995392246,36.5,32.5,0.0
1690995392339,36.5,32.5,0.0
1690995392431,36.5,32.5,0.0
1690995392523,36.5,32.5,0.0
1690995392615,36.5,32.5,0.0
1690995392707,36.5,32.5,0.0
1690995392799,36.5,32.5,0.0
1690995392890,36.5,32.5,0.0
1690995392983,36.5,32.5,0.0
1690995393075,36.5,32.5,0.0
1690995393166,36.5,32.5,0.0
1690995393257,36.5,32.5,0.0
1690995393348,36.5,32.5,0.0
1690995393441,36.5,32.5,0.0
1690995393533,36.5,32.5,0.0
1690995393624,36.5,32.5,0.0
1690995393715,36.5,32.5,0.0
1690995393807,36.5,32.75,0.0
1690995393900,36.5,32.5,0.0
1690995393992,36.5,32.5,0.0
1690995394084,36.5,32.5,0.0
1690995394175,36.5,32.5,0.0
1690995394267,36.5,32.5,0.0
1690995394358,36.5,32.5,0.0
1690995394450,36.5,32.5,0.0
1690995394542,36.5,32.5,0.0
1690995394634,36.5,32.5,0.0
1690995394725,36.75,32.5,0.0
1690995394817,36.5,32.5,0.0
1690995394908,36.5,32.5,0.0
1690995395001,36.5,32.5,0.0
1690995395092,36.5,32.5,0.0
1690995395184,36.5,32.5,0.0
1690995395276,36.5,32.5,0.0
1690995395367,36.5,32.5,0.0
1690995395460,36.5,32.5,0.0
1690995395551,36.75,32.5,0.0
1690995395643,36.5,32.5,0.0
1690995395734,36.5,32.5,0.0
1690995395826,36.5,32.5,0.0
1690995395917,36.5,32.5,0.0
1690995396010,36.5,32.75,0.0
1690995396101,36.5,32.5,0.0
1690995396193,36.75,32.5,0.0
1690995396285,36.75,32.5,0.0
1690995396376,36.5,32.5,0.0
1690995396469,36.75,32.5,0.0
1690995396561,36.5,32.5,0.0
1690995396653,36.75,32.5,0.0
1690995396745,36.75,32.5,0.0
1690995396836,36.5,32.5,0.0
1690995396928,36.75,32.75,0.0
1690995397021,36.5,32.5,0.0
1690995397113,36.75,32.5,0.0
1690995397205,36.75,32.5,0.0
1690995397297,36.75,32.5,0.0
1690995397388,36.75,32.5,0.0
1690995397480,36.75,32.5,0.0
1690995397573,36.75,32.5,0.0
1690995397664,36.75,32.75,0.0
1690995397756,36.75,32.5,0.0
1690995397847,36.75,32.5,0.0
1690995397939,36.75,32.5,0.0
1690995398030,36.75,32.5,0.0
1690995398122,36.75,32.5,0.0
1690995398213,36.75,32.5,0.0
1690995398304,36.75,32.5,0.0
1690995398396,36.75,32.75,0.0
1690995398487,36.75,32.5,0.0
1690995398580,36.75,32.5,0.0
1690995398671,36.75,32.5,0.0
1690995398763,36.75,32.5,0.0
1690995398855,36.75,32.5,0.0
1690995398946,36.75,32.5,0.0
1690995399037,36.75,32.5,0.0
1690995399129,36.75,32.75,0.0
1690995399222,36.75,32.5,0.0
1690995399313,36.75,32.5,0.0
1690995399405,36.75,32.75,0.0
1690995399497,36.75,32.5,0.0
1690995399588,36.75,32.5,0.0
1690995399681,36.75,32.5,0.0
1690995399773,36.75,32.5,0.0
1690995399865,36.75,32.5,0.0
1690995399957,36.75,32.5,0.0
1690995400048,36.75,32.5,0.0
1690995400140,36.75,32.75,0.0
1690995400232,36.75,32.5,0.0
1690995400324,36.75,32.5,0.0
1690995400416,36.75,32.5,0.0
1690995400507,36.75,32.5,0.0
1690995400599,36.75,32.5,0.0
1690995400691,36.75,32.5,0.0
1690995400783,36.75,32.5,0.0
1690995400875,37.0,32.5,0.0
1690995400966,36.75,32.5,0.0
1690995401058,37.0,32.5,0.0
1690995401150,36.75,32.5,0.0
1690995401243,36.75,32.5,0.0
1690995401335,37.0,32.5,0.0
1690995401426,36.75,32.5,0.0
1690995401517,36.75,32.5,0.0
1690995401608,37.0,32.5,0.0
1690995401699,36.75,32.5,0.0
1690995401791,37.0,32.5,0.0
1690995401883,36.75,32.5,0.0
